Year,Month,Region,Total Crime,Active Duty 1941-1947,Active Duty 1941 & Earlier,Active Duty 1947-1950,Active Duty 1950-1955,Active Duty 1955-1964,Active Duty 1964-1975,Active Duty 1975-1990,Active Duty 1990-2001,Active Duty 2001-Recent,Active Duty or Veteran,Carrying Cash,Born Abroad,Born in Territories,Born in US,Naturalized Citizen,Difficulties Concentrating,Difficulties Dressing,Difficulties Going Outside,Difficulties Hearing,Difficulties Seeing,Difficulties with Stairs,Employed,Hate Crime towards Disabled,Hate Crime towards Ethnicity,Hate Crime towards Gender,Hate Crime towards Race,Hate Crime towards Religion,Hate Crime towards Sexuality,High Income,Low Income,Middle Income,Worked in the past 2 Weeks,Worked in the past 6 Months,Worked in the past Week,Federal Employee,Non-Profit Employee,Private Employee,Self-employed,State Employee,Lived at Address 10-15 Years,Lived at Address 15+ Years,Lived at Address 5-10 Years,Lived at Address 0-5 Years,Living on a Reservation,Living at a Dormitory,Living at a House,Living at a NonPermanent Hotel,Living at a Permanent Hotel,Living at a Permanent Mobile Home,Works in Agriculture,Works in Construction,Works in Entertainment,Works in Finance,Works in Government,Works in Manufacturing,Works in Personal Services,Works in Professional Services,Works in Repair Services,Works in Retail Trade,Works in Transportation,Works in Wholesale Trade,Pregnant,Age 10-19,Age 20-29,Age 30-39,Age 40-49,Age 50-59,Age 60-69,Age 70+,Hispanic,AAPI,Native,Asian,Black,Multiracial,White,Associates Degree,Bachelors Degree,High School Degree,Less than High School,Masters Degree,Doctorate Degree,Professional Degree,Divorced,Married,Single,Separated,Widowed,College Student,Not a Student,K-12 Student,Trade Student,Vocational Student,Female,Male,Not Heterosexual Identifying,Works in City,Works in Rural Location,Works in Suburb
2002,1,Midwest,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,0,89,29,8,12,76,1,0,4,1,4,23,18,26,51,0,1,139,0,0,4,0,0,1,0,3,1,0,5,0,2,0,0,NA,3,28,32,41,23,7,12,4,0,0,0,0,0,0,0,0,80,81,0,0,0,34,67,37,3,5,14,132,0,0,0,70,76,NA,48,6,15
2002,1,Northeast,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,0,37,35,7,9,51,0,0,5,1,3,13,15,10,34,0,0,89,1,0,0,0,0,1,1,0,3,0,3,0,1,0,0,NA,1,14,20,24,17,8,6,7,0,0,0,0,0,0,0,0,55,37,0,0,0,20,42,24,1,3,7,82,0,1,0,41,49,NA,30,4,21
2002,1,South,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,NA,NA,0,133,62,14,18,147,0,0,23,0,3,17,34,41,80,0,3,214,0,0,20,1,3,0,1,1,1,2,8,1,8,0,1,NA,5,49,46,69,40,21,9,30,0,0,0,0,0,0,0,0,120,136,0,0,0,41,124,54,11,9,24,214,0,1,0,115,124,NA,90,13,23
2002,1,West,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,NA,NA,NA,NA,0,90,86,7,8,130,0,0,20,0,8,16,22,32,80,3,0,196,0,1,8,2,0,2,5,1,4,0,11,0,3,2,0,NA,3,45,47,58,27,17,9,45,0,0,0,0,0,0,0,0,137,80,0,0,0,31,95,53,13,12,19,184,1,0,2,108,98,NA,105,8,14
2002,2,Midwest,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,NA,NA,NA,NA,0,84,40,7,9,104,0,0,13,4,6,16,19,18,57,0,0,140,0,0,3,0,1,0,1,1,3,0,9,3,5,2,1,NA,6,22,42,33,21,16,4,7,0,0,0,0,0,0,0,0,71,84,0,0,0,26,62,40,3,10,13,131,0,0,0,77,67,NA,57,16,17
2002,2,Northeast,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,0,33,26,3,3,47,1,0,4,1,2,8,17,13,35,0,1,82,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,NA,1,10,16,33,17,6,3,9,0,0,0,0,0,0,0,0,45,43,0,0,0,12,51,14,3,4,3,82,0,1,0,38,48,NA,19,3,19
2002,2,South,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,NA,NA,NA,NA,NA,0,134,71,10,14,147,3,0,19,2,6,18,25,35,89,0,0,221,0,0,22,2,3,0,0,4,2,2,5,2,10,2,0,NA,8,56,66,56,31,18,10,39,0,0,0,0,0,0,0,0,131,130,0,0,0,38,136,45,14,10,12,228,2,1,0,112,133,NA,97,10,18
2002,2,West,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,NA,NA,NA,NA,NA,NA,0,109,74,12,12,128,1,0,18,6,7,12,18,36,81,0,0,191,0,0,14,1,2,0,3,1,0,3,11,2,7,3,1,NA,2,42,53,51,35,14,9,44,0,0,0,0,0,0,0,0,116,107,0,0,0,41,96,44,9,15,12,188,2,1,1,109,97,NA,92,5,27
2002,3,Midwest,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,NA,NA,NA,NA,NA,0,77,51,7,8,97,0,0,8,2,6,19,25,21,44,0,0,154,0,0,1,0,1,0,0,2,1,1,9,1,3,0,1,NA,3,32,37,42,25,9,8,9,0,0,0,0,0,0,0,0,75,94,0,0,0,30,70,40,6,9,8,145,0,0,3,84,72,NA,62,12,21
2002,3,Northeast,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,0,38,29,7,8,48,0,0,10,0,0,5,16,12,34,0,5,79,0,0,2,0,2,1,0,0,1,2,1,0,2,0,1,NA,5,14,18,23,13,9,4,7,0,0,0,0,0,0,0,0,51,46,0,0,0,12,36,29,2,7,10,74,1,1,0,43,43,NA,25,3,20
2002,3,South,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,NA,NA,NA,NA,NA,NA,0,118,63,10,19,134,0,0,33,2,8,14,24,30,80,0,0,202,0,0,10,3,4,1,1,5,3,1,9,0,15,3,0,NA,7,39,54,58,28,13,13,40,0,0,0,0,0,0,0,0,101,123,0,0,0,29,105,51,11,15,14,194,3,1,0,102,110,NA,94,7,22
2002,3,West,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,NA,NA,0,98,89,9,12,148,2,0,18,4,5,20,22,24,93,0,0,206,0,0,5,0,2,0,3,0,1,2,10,0,7,2,3,NA,1,48,48,65,35,11,5,40,0,0,0,0,0,0,0,0,144,95,0,0,0,36,111,52,2,12,18,192,1,1,1,120,93,NA,105,10,25
2002,4,Midwest,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,NA,NA,NA,NA,0,67,39,5,6,84,0,0,20,1,1,11,19,21,39,0,0,133,0,0,2,0,3,1,1,0,3,0,2,3,8,2,0,NA,2,34,26,30,28,9,7,2,0,0,0,0,0,0,0,0,69,78,0,0,0,28,65,31,7,5,13,123,0,0,0,76,60,NA,54,7,19
2002,4,Northeast,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,0,43,33,9,10,59,0,0,8,1,2,12,14,14,37,0,0,95,0,0,3,0,1,1,1,0,1,1,2,0,3,0,1,NA,1,21,23,23,10,14,7,9,0,0,0,0,0,0,0,0,59,49,0,0,0,17,42,27,2,9,9,87,0,1,0,42,57,NA,30,6,27
2002,4,South,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,NA,NA,NA,NA,NA,NA,0,104,67,8,10,132,2,0,24,2,7,17,32,24,79,0,0,198,0,0,13,0,3,0,2,4,2,1,9,3,10,3,0,NA,5,34,53,62,36,14,8,31,0,0,0,0,0,0,0,0,123,108,0,0,0,32,105,46,14,11,9,199,1,1,2,100,112,NA,81,9,29
2002,4,West,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,NA,NA,NA,NA,NA,NA,0,105,63,11,13,139,2,0,13,5,4,17,25,26,76,2,1,195,0,0,6,1,0,0,0,0,2,1,11,1,5,1,2,NA,5,29,54,63,29,18,4,42,0,0,0,0,0,0,0,0,123,98,0,0,0,36,100,40,11,15,15,184,1,1,0,97,105,NA,91,15,18
2002,5,Midwest,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,NA,NA,0,93,48,9,11,108,1,0,17,0,3,15,26,24,56,0,0,158,0,0,1,0,1,0,0,2,3,1,7,0,5,6,0,NA,6,30,41,44,26,8,6,7,0,0,0,0,0,0,0,0,89,86,0,0,0,35,70,43,7,6,11,147,1,0,2,92,69,NA,62,8,24
2002,5,Northeast,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,0,35,36,3,3,55,0,0,5,1,4,16,24,9,22,1,0,82,0,0,1,0,0,0,0,1,3,1,7,0,0,1,0,NA,1,10,18,26,22,4,2,3,0,0,0,0,0,0,0,0,46,43,0,0,0,13,49,14,4,3,5,78,0,0,0,43,40,NA,23,6,18
2002,5,South,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,NA,NA,0,134,72,11,18,142,1,0,24,3,8,25,30,31,92,0,1,227,0,0,8,1,2,0,2,2,5,1,10,1,12,2,0,NA,2,54,53,66,42,11,11,32,0,0,0,0,0,0,0,0,126,127,0,0,0,32,132,51,15,9,8,224,3,4,0,114,125,NA,104,10,21
2002,5,West,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,NA,NA,NA,NA,NA,NA,0,118,66,12,16,140,1,0,15,2,8,11,21,31,107,2,1,217,0,0,6,0,2,1,4,2,0,0,15,1,3,1,1,NA,5,49,58,49,33,20,12,43,0,0,0,0,0,0,0,0,134,114,0,0,0,47,102,61,5,11,20,201,1,0,4,122,104,NA,112,5,16
2002,6,Midwest,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,NA,NA,NA,NA,NA,NA,0,96,54,16,21,116,0,0,27,2,4,14,42,35,53,0,4,180,0,0,3,0,0,2,2,1,6,1,7,1,11,2,1,NA,9,29,41,57,32,10,10,12,0,0,0,0,0,0,0,0,106,105,0,0,0,31,89,53,5,9,14,166,3,0,2,99,89,NA,79,11,32
2002,6,Northeast,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,0,58,32,11,12,65,0,0,10,2,2,10,20,21,34,0,4,101,0,0,1,0,0,0,0,1,1,3,6,0,1,1,1,NA,1,14,29,29,21,8,6,8,0,0,0,0,0,0,0,0,61,52,0,0,0,16,51,28,5,8,8,98,1,0,0,61,47,NA,39,5,20
2002,6,South,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,NA,NA,NA,NA,NA,NA,0,128,81,9,15,156,0,0,23,2,6,25,35,41,87,2,1,226,0,0,13,0,2,2,3,3,3,0,8,5,8,1,0,NA,4,44,68,57,40,14,13,32,0,0,0,0,0,0,0,0,128,133,0,0,0,39,134,41,7,17,10,228,0,0,1,103,137,NA,104,7,27
2002,6,West,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,NA,NA,NA,NA,NA,NA,0,98,65,10,13,134,0,0,12,2,5,16,16,32,72,0,0,187,0,0,6,0,1,2,0,1,1,1,8,2,5,0,1,NA,2,40,42,58,32,13,8,36,0,0,0,0,0,0,0,0,116,97,0,0,0,39,86,45,15,8,9,181,0,1,3,104,91,NA,102,2,14
2002,7,Midwest,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,0,111,42,9,10,123,1,0,10,1,2,15,28,24,71,1,2,174,0,0,6,0,1,1,0,1,3,1,5,1,3,1,0,NA,5,42,34,60,26,10,9,9,0,0,0,5,0,19,2,3,85,99,4,0,0,24,83,63,6,9,16,167,1,0,1,83,103,NA,83,9,20
2002,7,Northeast,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,0,40,32,7,7,67,0,0,7,0,1,16,13,9,38,0,5,90,0,0,4,0,0,0,0,2,0,2,4,0,3,0,0,NA,5,12,27,28,11,10,6,16,0,0,0,4,0,9,1,1,57,46,1,0,0,7,51,27,6,8,11,86,0,1,1,44,55,NA,42,0,23
2002,7,South,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,NA,NA,NA,NA,NA,NA,0,133,64,11,15,157,0,0,20,2,4,24,28,40,89,0,0,226,0,0,14,0,2,1,1,1,4,2,9,3,6,2,0,NA,1,45,60,67,40,20,11,30,0,0,1,6,0,17,1,6,119,130,3,0,1,48,120,46,14,14,13,228,0,2,0,127,117,NA,101,11,28
2002,7,West,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,NA,NA,NA,NA,NA,NA,0,97,65,13,15,124,0,0,17,5,5,17,26,26,70,1,0,181,0,0,10,0,0,1,3,3,1,1,7,2,8,2,0,NA,3,29,45,49,36,18,14,41,0,0,2,2,0,15,5,4,107,93,1,0,0,39,92,42,5,16,18,172,1,1,2,104,90,NA,97,5,14
2002,8,Midwest,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,NA,NA,NA,NA,NA,NA,0,128,48,7,9,144,1,0,18,4,3,21,28,28,87,0,3,205,0,0,6,1,2,2,2,1,3,0,5,0,5,5,0,NA,5,47,55,60,29,7,11,12,0,0,0,12,1,55,4,14,122,88,2,0,1,38,101,53,10,12,15,196,0,1,0,116,98,NA,86,10,34
2002,8,Northeast,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,NA,NA,NA,NA,0,46,43,12,12,70,0,0,13,1,4,10,22,26,35,0,4,116,0,0,0,1,2,1,0,2,0,0,4,0,4,2,2,NA,4,12,35,40,19,8,3,15,0,0,2,5,0,27,5,7,63,51,4,0,0,18,74,21,3,5,10,107,1,1,1,62,59,NA,31,8,26
2002,8,South,247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,NA,NA,NA,NA,NA,NA,0,140,60,19,22,152,1,0,14,2,5,19,33,40,94,1,1,231,0,0,15,0,3,2,0,5,2,2,7,2,6,0,1,NA,1,43,76,63,37,16,11,32,0,0,1,19,0,52,1,10,132,106,4,0,0,35,127,47,20,15,15,227,0,1,1,115,132,NA,113,14,23
2002,8,West,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,NA,NA,NA,NA,NA,NA,0,122,65,24,30,135,0,0,19,3,0,25,27,30,80,1,0,204,0,2,14,0,2,1,1,0,2,0,5,0,8,3,1,NA,2,45,54,50,38,19,13,42,0,0,2,4,2,49,10,9,123,94,0,1,0,38,99,49,21,13,14,206,0,1,0,118,103,NA,111,12,11
2002,9,Midwest,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,0,105,53,12,15,105,1,0,12,1,5,12,34,29,57,4,0,175,0,0,8,0,1,3,0,1,1,2,7,0,2,2,1,NA,4,24,52,43,41,11,9,5,0,3,0,10,1,62,4,13,99,66,4,0,2,27,105,38,7,6,8,171,2,2,0,87,97,NA,64,10,25
2002,9,Northeast,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,0,44,47,16,17,69,0,0,10,0,4,11,19,20,40,1,7,111,0,0,0,0,0,0,0,1,2,2,5,1,2,1,0,NA,3,24,22,42,16,8,3,12,0,1,2,6,0,40,6,4,67,36,1,0,7,15,66,31,3,3,12,100,2,2,0,59,59,NA,37,4,29
2002,9,South,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,NA,NA,NA,NA,NA,NA,0,118,68,10,17,135,1,0,18,3,2,18,29,21,78,0,0,200,0,0,19,0,3,4,1,3,3,1,6,1,3,1,0,NA,3,35,54,73,32,15,8,23,0,0,3,20,0,76,6,19,112,81,10,0,0,38,121,38,12,11,20,196,3,0,0,109,111,NA,83,10,27
2002,9,West,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,NA,NA,NA,NA,NA,NA,0,106,82,11,11,142,0,0,23,1,4,22,22,32,83,0,0,206,0,0,9,0,5,2,3,1,1,1,9,0,6,1,1,NA,7,42,60,54,29,16,9,38,0,1,4,5,1,78,3,19,115,80,5,0,0,48,107,48,7,7,24,190,2,1,0,105,112,NA,101,5,17
2002,10,Midwest,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,NA,NA,NA,NA,0,95,61,12,16,92,1,0,16,0,4,11,23,26,70,1,2,164,0,0,10,0,2,1,1,3,6,2,5,1,1,2,0,NA,3,33,50,48,21,12,9,7,0,1,1,20,2,83,8,11,109,40,9,1,1,33,77,50,3,11,25,150,0,0,1,88,88,NA,73,9,14
2002,10,Northeast,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,NA,NA,NA,NA,0,61,48,13,18,80,1,0,13,2,5,14,17,20,58,1,6,129,0,0,1,0,0,3,0,1,6,0,12,1,0,0,0,NA,4,15,40,28,33,9,8,12,0,0,2,9,2,75,8,12,69,34,8,2,2,20,62,39,6,10,16,120,0,1,0,71,66,NA,37,10,32
2002,10,South,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166,NA,NA,NA,NA,NA,NA,0,117,96,6,14,155,2,0,29,0,9,30,25,36,84,2,0,229,0,0,14,0,1,4,2,2,3,3,15,0,7,6,0,NA,2,47,63,91,22,12,11,45,0,2,1,25,3,102,5,27,132,79,9,0,4,42,126,55,14,10,30,215,1,1,1,112,136,NA,108,11,22
2002,10,West,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,NA,NA,NA,NA,NA,NA,0,101,89,27,30,126,0,0,17,1,3,18,21,31,83,0,2,221,1,0,3,0,1,2,3,2,1,0,6,1,3,3,0,NA,6,57,43,53,41,18,14,40,0,2,9,13,5,99,13,22,131,55,9,0,1,33,113,66,4,12,36,190,1,2,1,102,130,NA,102,9,21
2002,11,Midwest,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,0,70,47,8,9,89,1,0,13,2,6,13,15,29,50,0,2,148,0,0,6,0,1,2,0,1,2,1,9,0,4,2,1,NA,6,30,33,47,27,5,8,8,1,1,1,14,0,96,5,17,88,35,6,2,2,26,83,34,9,4,16,137,2,0,0,73,83,NA,57,7,21
2002,11,Northeast,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,0,44,37,8,9,55,0,0,9,1,6,10,14,21,38,1,7,91,0,0,1,0,1,5,1,0,0,0,8,0,1,1,0,NA,3,18,20,31,23,3,3,12,0,0,1,10,0,65,7,11,56,20,4,3,1,9,49,31,8,4,10,90,0,0,1,48,53,NA,32,5,19
2002,11,South,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,NA,NA,NA,NA,NA,NA,0,151,70,12,18,150,2,0,22,4,7,15,34,31,100,0,1,229,0,0,23,0,2,3,2,4,3,2,10,1,4,4,0,NA,5,31,72,76,44,15,11,40,0,2,2,38,1,156,11,33,131,63,10,0,2,35,133,56,18,11,13,239,1,0,1,127,127,NA,92,19,22
2002,11,West,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,NA,NA,NA,NA,NA,NA,0,104,80,25,26,130,0,0,14,3,7,24,19,34,77,0,2,198,1,1,12,0,2,1,1,0,0,0,13,2,5,0,0,NA,3,45,46,64,33,15,8,47,1,0,5,12,5,138,11,31,101,53,9,4,3,33,106,55,13,7,17,191,1,4,1,99,115,NA,103,8,22
2002,12,Midwest,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,0,81,41,5,7,86,0,0,14,0,4,16,20,22,50,1,2,142,0,0,2,0,1,2,0,1,2,1,5,0,4,1,1,NA,2,31,36,41,17,10,9,1,0,2,0,18,3,123,13,16,80,19,12,1,2,22,69,42,5,6,15,130,0,0,1,72,74,NA,51,6,21
2002,12,Northeast,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,0,38,40,4,7,72,0,0,7,0,3,13,17,22,38,1,3,99,0,0,1,0,1,1,0,1,0,0,4,0,1,1,1,NA,1,18,18,29,21,12,5,12,0,1,3,10,2,88,10,19,39,13,7,6,2,12,55,27,5,4,11,91,1,0,0,57,47,NA,45,5,13
2002,12,South,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,NA,NA,NA,NA,NA,NA,0,142,76,19,22,157,1,0,22,2,9,20,30,39,98,0,1,233,0,0,17,0,2,5,2,6,3,1,10,1,4,2,0,NA,7,34,60,87,37,14,15,38,0,1,4,44,4,201,21,48,125,35,18,0,3,42,127,50,20,15,17,235,1,0,0,133,121,NA,112,13,28
2002,12,West,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,NA,NA,NA,NA,NA,NA,0,89,65,5,7,124,1,0,16,0,4,19,17,38,61,0,0,175,0,0,9,0,1,1,2,0,3,1,6,1,3,3,1,NA,6,36,35,47,37,13,10,45,2,0,4,11,0,167,14,34,82,29,13,2,4,34,94,42,9,5,15,161,2,3,2,95,89,NA,89,7,12
2003,1,Midwest,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,0,69,29,6,12,68,3,0,12,2,4,13,10,27,38,3,0,123,0,0,1,0,0,4,0,0,4,0,10,0,2,2,0,NA,2,21,23,42,22,6,8,7,0,1,1,18,2,102,15,18,61,14,10,2,0,25,57,30,5,6,8,111,3,1,0,66,58,NA,56,2,15
2003,1,Northeast,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,0,33,40,3,9,60,1,0,10,2,4,6,21,21,32,0,3,91,0,0,0,0,0,1,0,0,0,0,12,0,3,2,0,NA,4,13,30,23,17,7,2,7,0,0,4,19,1,72,4,18,41,11,11,1,2,16,45,23,6,5,12,83,0,1,0,46,50,NA,29,11,18
2003,1,South,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166,NA,NA,NA,NA,NA,NA,0,127,85,16,21,151,1,0,26,4,1,14,32,36,101,2,0,224,0,0,24,0,5,6,2,1,3,1,9,1,3,3,1,NA,5,53,63,74,33,14,9,42,0,2,4,37,4,204,16,37,129,44,13,2,5,38,127,59,15,12,19,224,2,3,0,128,123,NA,106,10,32
2003,1,West,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,NA,NA,NA,0,81,70,9,12,108,0,0,16,1,3,22,21,20,65,0,0,170,0,0,7,0,2,1,0,1,2,0,7,0,5,3,1,NA,1,29,43,52,30,14,8,39,2,2,13,11,4,145,12,29,85,27,15,3,2,27,98,34,6,8,9,161,2,0,3,78,99,NA,66,8,11
2003,2,Midwest,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,0,51,33,6,9,47,1,0,13,0,3,15,13,13,34,0,0,96,0,0,3,0,0,3,1,1,3,0,5,2,2,1,0,NA,1,19,23,29,14,5,8,4,1,2,0,12,0,84,16,16,45,11,1,1,2,22,43,23,3,6,8,85,0,1,4,51,48,NA,31,6,9
2003,2,Northeast,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,0,33,32,3,4,49,0,0,6,0,1,11,10,13,30,0,1,77,0,0,1,0,0,2,1,1,1,0,5,0,0,0,0,NA,0,11,19,25,21,3,1,5,0,0,1,17,1,61,6,15,38,8,6,0,1,11,43,17,6,3,5,72,0,2,0,46,34,NA,25,3,16
2003,2,South,252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,NA,NA,NA,NA,NA,NA,0,148,73,13,18,163,2,0,29,2,5,20,34,33,100,1,0,239,0,0,12,1,4,6,3,3,2,1,12,0,9,1,1,NA,3,47,66,71,35,16,14,50,0,0,4,49,3,196,17,42,135,37,13,1,1,34,138,50,18,11,11,232,0,5,3,107,145,NA,110,10,29
