,Region,Year,Month,Male,Female,Age 10-19,Age 20-29,Age 30-39,Age 40-49,Age 50-59,Age 60-69,Age 70+,AAPI,Native,Asian,Black,White,Hispanic,Total
1120,South,1979,January,7.82e-06,2.46e-06,7.94e-07,3.23e-06,2.52e-06,1.39e-06,1.06e-06,5.79e-07,4.58e-07,0.0,2.69e-08,1.35e-08,4.87e-06,5.33e-06,0.0,1.02859318060483e-05
1121,South,1979,July,8.01e-06,2.44e-06,9.83e-07,3.38e-06,2.21e-06,1.36e-06,1.21e-06,5.12e-07,5.65e-07,0.0,2.69e-08,2.69e-08,4.78e-06,5.52e-06,0.0,1.04474901003922e-05
1122,South,1979,June,7.32e-06,2.1e-06,8.08e-07,2.96e-06,2.05e-06,1.39e-06,7.94e-07,4.98e-07,6.6e-07,0.0,6.73e-08,0.0,4.44e-06,4.83e-06,0.0,9.42428712843326e-06
1123,South,1979,March,7.86e-06,2.19e-06,8.21e-07,2.99e-06,2.22e-06,1.44e-06,1.08e-06,5.65e-07,6.33e-07,0.0,1.35e-08,1.35e-08,5.09e-06,4.91e-06,0.0,1.00570575108444e-05
1124,South,1979,May,7.66e-06,2.45e-06,8.89e-07,3.2e-06,2.26e-06,1.67e-06,9.02e-07,5.79e-07,4.85e-07,0.0,1.35e-08,0.0,5.08e-06,5.01e-06,0.0,1.01109102909253e-05
1125,South,1979,November,8.27e-06,2.05e-06,9.16e-07,3.41e-06,2.18e-06,1.35e-06,1.12e-06,4.31e-07,5.39e-07,0.0,4.04e-08,0.0,5.04e-06,5.16e-06,0.0,1.03263213820258e-05
1126,South,1979,October,7.96e-06,1.9e-06,7.4e-07,3.27e-06,2.19e-06,1.23e-06,1.02e-06,5.79e-07,5.39e-07,0.0,6.73e-08,0.0,4.78e-06,4.94e-06,0.0,9.86857275794471e-06
1127,South,1979,September,8.09e-06,2.1e-06,9.29e-07,3.3e-06,2.28e-06,1.25e-06,9.83e-07,6.19e-07,5.79e-07,0.0,1.35e-08,0.0,5.39e-06,4.75e-06,0.0,1.0191689455609e-05
1128,South,1980,April,7.32e-06,2.34e-06,8.89e-07,3.06e-06,2.26e-06,1.49e-06,8.89e-07,3.71e-07,4.78e-07,0.0,2.65e-08,0.0,4.46e-06,5.15e-06,9.82e-07,9.65866618647309e-06
1129,South,1980,August,1.04e-05,2.6e-06,1.09e-06,4.7e-06,2.79e-06,1.78e-06,9.95e-07,6.1e-07,7.03e-07,0.0,6.63e-08,0.0,5.7e-06,7.15e-06,1.72e-06,1.29754943197932e-05
1130,South,1980,December,7.26e-06,2.03e-06,8.23e-07,3.05e-06,2.3e-06,1.22e-06,7.7e-07,4.64e-07,4.25e-07,0.0,2.65e-08,2.65e-08,4.06e-06,5.16e-06,1.07e-06,9.28718075061175e-06
1131,South,1980,February,7.43e-06,2.26e-06,7.16e-07,3.2e-06,2.19e-06,1.26e-06,9.29e-07,5.71e-07,5.04e-07,0.0,0.0,2.65e-08,4.68e-06,4.96e-06,1.01e-06,9.68520085519838e-06
1132,South,1980,January,7.85e-06,2.08e-06,7.03e-07,3.38e-06,2.27e-06,1.26e-06,9.29e-07,4.51e-07,5.57e-07,0.0,3.98e-08,2.65e-08,4.59e-06,5.27e-06,9.82e-07,9.95054750372641e-06
1133,South,1980,July,9.18e-06,2.71e-06,1.05e-06,4.06e-06,2.72e-06,1.43e-06,1.1e-06,5.84e-07,6.37e-07,0.0,7.96e-08,2.65e-08,5.4e-06,6.38e-06,1.23e-06,1.18875759045039e-05
1134,South,1980,June,8.52e-06,2.41e-06,9.02e-07,3.58e-06,2.45e-06,1.55e-06,9.02e-07,6.1e-07,6.77e-07,0.0,3.98e-08,1.33e-08,5.09e-06,5.78e-06,1.17e-06,1.09721314429832e-05
1135,South,1980,March,7.73e-06,2.24e-06,9.69e-07,3.09e-06,2.31e-06,9.29e-07,1.13e-06,5.97e-07,6.5e-07,0.0,3.98e-08,2.65e-08,4.84e-06,5.07e-06,1.14e-06,9.97708216470672e-06
1136,South,1980,May,7.87e-06,2.28e-06,8.23e-07,3.48e-06,2.35e-06,1.39e-06,9.29e-07,5.44e-07,4.91e-07,0.0,3.98e-08,1.33e-08,4.79e-06,5.29e-06,1.26e-06,1.02158940818456e-05
1137,South,1980,November,7.3e-06,1.94e-06,7.16e-07,3e-06,2.19e-06,1.26e-06,9.95e-07,4.51e-07,3.98e-07,0.0,6.63e-08,2.65e-08,4.21e-06,4.9e-06,1.02e-06,9.23411139133442e-06
1138,South,1980,October,7.59e-06,1.66e-06,6.5e-07,3.44e-06,2.18e-06,1.35e-06,6.37e-07,3.18e-07,4.51e-07,0.0,7.96e-08,3.98e-08,4.3e-06,4.82e-06,1.34e-06,9.24737873141779e-06
1139,South,1980,September,8.31e-06,2.48e-06,7.96e-07,3.83e-06,2.31e-06,1.55e-06,9.15e-07,5.44e-07,6.24e-07,0.0,5.31e-08,1.33e-08,4.91e-06,5.81e-06,1.3e-06,1.07996563056469e-05
1140,South,1981,April,7.78e-06,2.07e-06,6.63e-07,3.26e-06,2.17e-06,1.33e-06,8.58e-07,5.72e-07,7.02e-07,0.0,2.6e-08,1.3e-08,4.3e-06,5.5e-06,1.47e-06,9.84863185554082e-06
1141,South,1981,August,8.13e-06,2.03e-06,8.45e-07,3.26e-06,2.44e-06,1.31e-06,8.84e-07,4.94e-07,6.24e-07,0.0,3.9e-08,3.9e-08,4.65e-06,5.38e-06,1.17e-06,1.01734531536491e-05
1142,South,1981,December,7.35e-06,1.95e-06,7.15e-07,2.96e-06,2.21e-06,1.43e-06,8.58e-07,4.29e-07,4.55e-07,0.0,6.5e-08,6.5e-08,3.78e-06,5.38e-06,1.12e-06,9.3289175591535e-06
1143,South,1981,February,7.8e-06,2.17e-06,4.94e-07,3.42e-06,2.36e-06,1.52e-06,9.48e-07,4.03e-07,5.85e-07,0.0,5.2e-08,1.3e-08,4.92e-06,4.98e-06,1.14e-06,9.96556753503217e-06
1144,South,1981,January,8.77e-06,2.22e-06,1.05e-06,3.61e-06,2.2e-06,1.61e-06,1.04e-06,5.72e-07,6.24e-07,0.0,6.5e-08,2.6e-08,5.04e-06,5.83e-06,1e-06,1.09920023568314e-05
1145,South,1981,July,7.76e-06,2.2e-06,8.45e-07,3.44e-06,2.27e-06,1.26e-06,9.61e-07,3.9e-07,5.72e-07,0.0,1.3e-08,2.6e-08,4.59e-06,5.29e-06,1.42e-06,9.97856038748959e-06
1146,South,1981,June,8.07e-06,2.36e-06,7.54e-07,3.44e-06,2.43e-06,1.44e-06,1.07e-06,5.2e-07,5.46e-07,0.0,2.6e-08,2.6e-08,4.95e-06,5.43e-06,1.26e-06,1.04333101162581e-05
1147,South,1981,March,8.65e-06,2.27e-06,8.58e-07,3.44e-06,2.77e-06,1.46e-06,9.87e-07,4.42e-07,5.85e-07,0.0,2.6e-08,1.3e-08,4.77e-06,6.07e-06,1.23e-06,1.09270381589157e-05
1148,South,1981,May,7.73e-06,2.21e-06,7.8e-07,3.5e-06,2.29e-06,1.34e-06,8.32e-07,3.38e-07,6.37e-07,0.0,7.8e-08,2.6e-08,4.85e-06,4.98e-06,1.21e-06,9.99155323977819e-06
1149,South,1981,November,6.86e-06,1.96e-06,5.98e-07,3.13e-06,2.18e-06,9.87e-07,8.32e-07,3.51e-07,5.72e-07,0.0,5.2e-08,2.6e-08,4.13e-06,4.6e-06,1.13e-06,8.8481815943803e-06
1150,South,1981,October,7.12e-06,2.09e-06,7.41e-07,2.99e-06,2.17e-06,1.27e-06,1.03e-06,2.6e-07,5.85e-07,0.0,1.3e-08,3.9e-08,4.44e-06,4.72e-06,1.2e-06,9.22497466746368e-06
1151,South,1981,September,7.07e-06,1.86e-06,6.63e-07,3.08e-06,1.91e-06,1.31e-06,8.19e-07,4.55e-07,6.11e-07,0.0,2.6e-08,2.6e-08,4.29e-06,4.59e-06,1.1e-06,8.96511739086003e-06
1152,South,1982,April,6.95e-06,2.02e-06,6.13e-07,2.94e-06,2.13e-06,1.17e-06,9.32e-07,4.47e-07,5.11e-07,0.0,3.83e-08,3.83e-08,4.11e-06,4.78e-06,7.41e-07,8.96519332654756e-06
1153,South,1982,August,7.62e-06,1.97e-06,6.77e-07,2.89e-06,2.34e-06,1.52e-06,8.05e-07,4.85e-07,6e-07,0.0,3.83e-08,3.83e-08,4.11e-06,5.4e-06,1.42e-06,9.60373679356735e-06
1154,South,1982,December,7.1e-06,2.2e-06,7.15e-07,2.87e-06,2.13e-06,1.25e-06,9.83e-07,4.6e-07,6.77e-07,0.0,7.66e-08,5.11e-08,4.39e-06,4.75e-06,1.09e-06,9.31000684942369e-06
1155,South,1982,February,6.97e-06,1.94e-06,5.75e-07,3.24e-06,2.16e-06,1.24e-06,5.87e-07,3.58e-07,4.85e-07,0.0,5.11e-08,5.11e-08,4.16e-06,4.64e-06,8.05e-07,8.92688070560472e-06
1156,South,1982,January,7.47e-06,2.13e-06,8.17e-07,3.04e-06,2.34e-06,1.19e-06,8.68e-07,4.21e-07,6.64e-07,0.0,5.11e-08,2.55e-08,4.53e-06,4.98e-06,1.03e-06,9.60373679356735e-06
1157,South,1982,July,7.2e-06,2.36e-06,7.66e-07,3.14e-06,2.35e-06,1.14e-06,9.32e-07,4.47e-07,6.13e-07,0.0,1.28e-08,3.83e-08,4.21e-06,5.3e-06,1.69e-06,9.57819506267072e-06
1158,South,1982,June,7.16e-06,2.08e-06,6.39e-07,3.14e-06,2.27e-06,1.06e-06,8.3e-07,3.32e-07,7.28e-07,0.0,2.55e-08,2.55e-08,4.38e-06,4.8e-06,1.14e-06,9.25892337197329e-06
1159,South,1982,March,6.9e-06,2.11e-06,7.41e-07,3.03e-06,2.21e-06,1.07e-06,7.15e-07,4.85e-07,4.47e-07,0.0,7.66e-08,7.66e-08,4.37e-06,4.48e-06,9.07e-07,9.01627681900271e-06
1160,South,1982,May,7.53e-06,2.16e-06,7.53e-07,3.18e-06,1.95e-06,1.51e-06,8.81e-07,4.34e-07,6.13e-07,0.0,5.11e-08,2.55e-08,4.39e-06,5.22e-06,1.14e-06,9.69313284645707e-06
1161,South,1982,November,6.79e-06,1.7e-06,7.53e-07,2.68e-06,2.08e-06,1.1e-06,7.41e-07,5.24e-07,4.21e-07,0.0,8.94e-08,2.55e-08,3.69e-06,4.69e-06,9.32e-07,8.50544177791078e-06
1162,South,1982,October,6.86e-06,2.39e-06,6.77e-07,3.04e-06,2.11e-06,1.14e-06,8.05e-07,5.49e-07,5.36e-07,0.0,7.66e-08,0.0,4.3e-06,4.81e-06,9.71e-07,9.27169424169155e-06
1163,South,1982,September,6.49e-06,2.43e-06,7.41e-07,2.63e-06,2.26e-06,1.26e-06,8.43e-07,4.85e-07,4.6e-07,0.0,6.39e-08,2.55e-08,4.05e-06,4.78e-06,1.05e-06,8.91410983170493e-06
1164,South,1983,April,6.85e-06,1.9e-06,6.92e-07,2.81e-06,2.25e-06,1.06e-06,7.05e-07,4.28e-07,5.41e-07,0.0,3.78e-08,3.78e-08,4e-06,4.67e-06,1.18e-06,8.76025809239949e-06
1165,South,1983,August,6.51e-06,2.27e-06,7.55e-07,2.89e-06,2.37e-06,9.69e-07,6.55e-07,3.78e-07,5.54e-07,0.0,7.55e-08,7.55e-08,3.65e-06,4.97e-06,1.23e-06,8.7728446149057e-06
1166,South,1983,December,7.94e-06,2.28e-06,7.8e-07,3.64e-06,2.37e-06,1.28e-06,7.17e-07,4.28e-07,7.68e-07,0.0,3.78e-08,5.03e-08,5.22e-06,4.9e-06,1.07e-06,1.02454666547783e-05
1167,South,1983,February,6.51e-06,1.81e-06,6.67e-07,2.63e-06,2.06e-06,1.12e-06,7.05e-07,4.53e-07,5.03e-07,0.0,3.78e-08,7.55e-08,3.78e-06,4.41e-06,1.02e-06,8.34490276059858e-06
1168,South,1983,January,7.1e-06,1.76e-06,6.29e-07,3.01e-06,1.89e-06,1.13e-06,8.81e-07,4.41e-07,5.41e-07,0.0,0.0,5.03e-08,4.14e-06,4.66e-06,1.23e-06,8.88612331033266e-06
1169,South,1983,July,6.9e-06,2.06e-06,7.55e-07,3.13e-06,1.99e-06,1.06e-06,9.19e-07,4.03e-07,6.04e-07,0.0,6.29e-08,8.81e-08,3.88e-06,4.9e-06,1.3e-06,8.98681547327292e-06
1170,South,1983,June,6.57e-06,1.88e-06,6.92e-07,2.48e-06,2.05e-06,1.26e-06,7.17e-07,4.03e-07,6.42e-07,0.0,5.03e-08,3.78e-08,3.94e-06,4.42e-06,1.04e-06,8.45818150472428e-06
1171,South,1983,March,6.75e-06,2.16e-06,5.66e-07,2.91e-06,2.13e-06,1.22e-06,7.93e-07,5.54e-07,5.03e-07,0.0,2.52e-08,1.26e-08,4.38e-06,4.49e-06,9.06e-07,8.92388287262341e-06
1172,South,1983,May,6.26e-06,2.14e-06,6.04e-07,2.61e-06,2.03e-06,1.18e-06,6.8e-07,5.03e-07,5.41e-07,0.0,2.52e-08,1.26e-08,3.64e-06,4.69e-06,9.57e-07,8.40783539768482e-06
1173,South,1983,November,5.55e-06,2.01e-06,5.54e-07,2.47e-06,1.65e-06,1.11e-06,5.29e-07,5.03e-07,4.41e-07,0.0,2.52e-08,7.55e-08,3.32e-06,4.13e-06,7.43e-07,7.56453773168925e-06
1174,South,1983,October,6.37e-06,1.98e-06,5.41e-07,2.73e-06,1.94e-06,1.21e-06,6.42e-07,4.41e-07,5.79e-07,0.0,6.29e-08,6.29e-08,3.65e-06,4.56e-06,1.07e-06,8.37007581590834e-06
1175,South,1983,September,6.29e-06,2.14e-06,6.29e-07,2.97e-06,2.11e-06,1.07e-06,6.17e-07,2.64e-07,4.53e-07,0.0,1.26e-08,3.78e-08,3.78e-06,4.59e-06,1.1e-06,8.47076803103259e-06
1176,South,1984,April,5.92e-06,2.05e-06,4.23e-07,2.8e-06,1.96e-06,9.95e-07,6.22e-07,3.23e-07,5.6e-07,0.0,1.24e-08,4.97e-08,3.66e-06,4.2e-06,1.11e-06,7.99574656121433e-06
1177,South,1984,August,6.14e-06,2.05e-06,6.34e-07,2.88e-06,1.92e-06,9.95e-07,7.34e-07,3.85e-07,4.85e-07,0.0,1.24e-08,2.49e-08,3.51e-06,4.63e-06,1.32e-06,8.232011816894e-06
1178,South,1984,December,7.78e-06,2.31e-06,6.71e-07,3.1e-06,2.61e-06,1.47e-06,7.59e-07,4.48e-07,7.09e-07,0.0,3.73e-08,3.73e-08,4.82e-06,5.15e-06,1.11e-06,1.01096968638445e-05
1179,South,1984,February,5.91e-06,1.74e-06,3.48e-07,2.55e-06,1.79e-06,1.03e-06,5.84e-07,3.98e-07,6.34e-07,0.0,3.73e-08,3.73e-08,3.42e-06,4.13e-06,9.2e-07,7.67243612100712e-06
1180,South,1984,January,6.02e-06,2.03e-06,5.97e-07,2.65e-06,1.93e-06,8.95e-07,6.59e-07,5.47e-07,6.59e-07,0.0,3.73e-08,1.24e-08,3.54e-06,4.44e-06,7.83e-07,8.107661689436e-06
1181,South,1984,July,6.52e-06,1.93e-06,7.09e-07,2.67e-06,2.05e-06,1.09e-06,6.84e-07,3.11e-07,6.22e-07,0.0,3.73e-08,2.49e-08,3.69e-06,4.66e-06,1.31e-06,8.45584200770702e-06
1182,South,1984,June,5.92e-06,2.04e-06,5.72e-07,2.6e-06,2.03e-06,1.01e-06,7.09e-07,3.11e-07,4.23e-07,0.0,1.24e-08,1.24e-08,3.44e-06,4.46e-06,1.14e-06,7.95844151576445e-06
1183,South,1984,March,6.53e-06,1.94e-06,6.71e-07,2.74e-06,2.21e-06,1.04e-06,6.96e-07,4.48e-07,3.98e-07,0.0,2.49e-08,4.97e-08,3.92e-06,4.46e-06,9.33e-07,8.48071202564317e-06
1184,South,1984,May,5.65e-06,1.75e-06,4.85e-07,2.31e-06,1.89e-06,1.07e-06,4.6e-07,4.1e-07,6.34e-07,0.0,0.0,6.22e-08,3.39e-06,3.94e-06,1.01e-06,7.46104077663656e-06
1185,South,1984,November,6.73e-06,1.94e-06,7.09e-07,2.85e-06,2.28e-06,1.12e-06,7.09e-07,3.11e-07,4.48e-07,0.0,1.24e-08,3.73e-08,4.12e-06,4.48e-06,7.96e-07,8.69210715446011e-06
1186,South,1984,October,6.44e-06,2.42e-06,6.84e-07,3.02e-06,1.95e-06,1.19e-06,6.71e-07,3.98e-07,6.59e-07,0.0,3.73e-08,6.22e-08,3.92e-06,4.8e-06,1.07e-06,8.8786322311678e-06
1187,South,1984,September,6.48e-06,1.84e-06,5.84e-07,2.65e-06,2.14e-06,1.04e-06,7.59e-07,4.23e-07,5.22e-07,0.0,8.7e-08,1.24e-08,3.71e-06,4.48e-06,1.07e-06,8.33149190786029e-06
1188,South,1985,April,5.93e-06,2.1e-06,7.12e-07,2.58e-06,1.99e-06,9.95e-07,6.02e-07,3.07e-07,5.9e-07,0.0,6.14e-08,6.14e-08,3.55e-06,4.35e-06,1.06e-06,8.05806415012842e-06
1189,South,1985,August,7.14e-06,2.26e-06,8.35e-07,3.26e-06,2.08e-06,1.23e-06,8.35e-07,3.07e-07,6.51e-07,0.0,4.91e-08,1.23e-08,4.52e-06,4.8e-06,1.14e-06,9.39697400613214e-06
1190,South,1985,December,6.81e-06,1.88e-06,6.76e-07,2.71e-06,2.24e-06,1.17e-06,6.63e-07,4.18e-07,5.04e-07,0.0,4.91e-08,2.46e-08,4e-06,4.56e-06,1.03e-06,8.72137751376422e-06
1191,South,1985,February,6.01e-06,2.04e-06,6.88e-07,2.37e-06,2.06e-06,1.13e-06,5.77e-07,4.54e-07,4.67e-07,0.0,2.46e-08,0.0,3.43e-06,4.58e-06,9.46e-07,8.07034773491853e-06
1192,South,1985,January,6.24e-06,1.9e-06,5.9e-07,2.32e-06,2.01e-06,1.27e-06,7.62e-07,4.67e-07,4.54e-07,0.0,2.46e-08,6.14e-08,3.66e-06,4.36e-06,8.97e-07,8.15633282444654e-06
1193,South,1985,July,6.55e-06,2.1e-06,6.26e-07,2.84e-06,2.38e-06,1.04e-06,7e-07,2.95e-07,5.65e-07,0.0,4.91e-08,1.23e-08,3.94e-06,4.58e-06,1.02e-06,8.65995962828968e-06
1194,South,1985,June,5.86e-06,1.89e-06,7.86e-07,2.59e-06,1.79e-06,1.04e-06,5.28e-07,3.93e-07,4.42e-07,0.0,2.46e-08,7.37e-08,3.38e-06,4.26e-06,1.15e-06,7.76325806945569e-06
1195,South,1985,March,6.46e-06,1.95e-06,5.65e-07,2.63e-06,2.11e-06,1.13e-06,6.76e-07,4.91e-07,5.9e-07,0.0,3.69e-08,6.14e-08,4.05e-06,4.24e-06,1.04e-06,8.42657162864027e-06
1196,South,1985,May,5.87e-06,1.83e-06,7.12e-07,2.54e-06,1.74e-06,1.02e-06,4.79e-07,3.93e-07,5.16e-07,0.0,9.83e-08,0.0,3.54e-06,4.03e-06,1.13e-06,7.72640730331621e-06
1197,South,1985,November,5.99e-06,2.31e-06,7.62e-07,2.76e-06,1.94e-06,9.83e-07,6.88e-07,4.42e-07,3.93e-07,0.0,3.69e-08,4.91e-08,3.71e-06,4.51e-06,9.58e-07,8.31601939947871e-06
1198,South,1985,October,6.41e-06,2.09e-06,7.49e-07,2.76e-06,2.05e-06,1.2e-06,6.76e-07,3.44e-07,4.54e-07,0.0,4.91e-08,2.46e-08,3.87e-06,4.54e-06,9.95e-07,8.51255668753835e-06
1199,South,1985,September,6.1e-06,2.09e-06,6.02e-07,2.68e-06,1.95e-06,1.02e-06,6.51e-07,4.67e-07,5.28e-07,0.0,3.69e-08,1.11e-07,3.67e-06,4.32e-06,9.95e-07,8.19318357474294e-06
1200,South,1986,April,6.34e-06,1.84e-06,5.94e-07,2.73e-06,1.7e-06,9.34e-07,8.86e-07,4.97e-07,5.82e-07,0.0,2.43e-08,8.49e-08,3.53e-06,4.51e-06,1.06e-06,8.1889536390168e-06
1201,South,1986,August,7.45e-06,2.43e-06,8.86e-07,3.43e-06,2.27e-06,1.35e-06,6.92e-07,3.76e-07,5.22e-07,0.0,1.09e-07,2.43e-08,4.67e-06,5.06e-06,1.37e-06,9.88739488617084e-06
1202,South,1986,December,6.6e-06,2.17e-06,7.04e-07,2.56e-06,1.94e-06,1.15e-06,5.94e-07,5.58e-07,8.61e-07,0.0,1.21e-08,1.09e-07,4.12e-06,4.5e-06,1.13e-06,8.81980358177774e-06
1203,South,1986,February,6.04e-06,1.81e-06,5.82e-07,2.61e-06,2.03e-06,1.03e-06,4.37e-07,2.91e-07,5.82e-07,0.0,3.64e-08,8.49e-08,3.98e-06,3.74e-06,9.46e-07,7.86139678108266e-06
1204,South,1986,January,5.8e-06,2.07e-06,6.67e-07,2.68e-06,1.69e-06,1.14e-06,5.58e-07,2.79e-07,4.85e-07,0.0,2.43e-08,3.64e-08,3.68e-06,4.12e-06,7.76e-07,7.88566025556397e-06
1205,South,1986,July,7.78e-06,2.16e-06,8.01e-07,3.49e-06,2.69e-06,1.13e-06,5.34e-07,4.12e-07,5.58e-07,0.0,4.85e-08,1.33e-07,4.56e-06,5.16e-06,1.18e-06,9.94805344870908e-06
1206,South,1986,June,6.88e-06,2.03e-06,7.52e-07,3.01e-06,2.4e-06,1.03e-06,5.7e-07,3.28e-07,5.82e-07,0.0,2.43e-08,1.21e-08,4.21e-06,4.62e-06,1.18e-06,8.91685738381974e-06
1207,South,1986,March,7.25e-06,2.1e-06,6.79e-07,3.15e-06,2.46e-06,1.3e-06,4.97e-07,4.12e-07,5.82e-07,0.0,1.09e-07,3.64e-08,4.42e-06,4.76e-06,9.71e-07,9.40212625273817e-06
1208,South,1986,May,7.1e-06,2.03e-06,5.7e-07,2.89e-06,2.46e-06,1.13e-06,8.49e-07,4.37e-07,4.97e-07,0.0,7.28e-08,8.49e-08,4.38e-06,4.57e-06,9.58e-07,9.12309668191126e-06
1209,South,1986,November,5.98e-06,1.99e-06,7.04e-07,2.57e-06,2.15e-06,1.03e-06,5.46e-07,3.03e-07,4.85e-07,0.0,7.28e-08,1.21e-08,3.89e-06,3.95e-06,9.58e-07,8.03124109119899e-06
1210,South,1986,October,6.01e-06,2.2e-06,5.1e-07,2.64e-06,2.06e-06,1.14e-06,6.43e-07,3.52e-07,6.07e-07,0.0,7.28e-08,4.85e-08,4.09e-06,3.98e-06,8.37e-07,8.20108537246824e-06
1211,South,1986,September,6.87e-06,2.45e-06,7.76e-07,3.46e-06,2.14e-06,1.19e-06,6.07e-07,3.88e-07,5.7e-07,0.0,4.85e-08,3.64e-08,4.59e-06,4.62e-06,8.37e-07,9.32933593746814e-06
1212,South,1987,April,5.3e-06,1.85e-06,4.93e-07,2.54e-06,1.6e-06,8.77e-07,5.05e-07,2.16e-07,6.13e-07,0.0,1.2e-08,9.61e-08,3.55e-06,3.49e-06,0.0,7.15075288756245e-06
1213,South,1987,August,6.41e-06,2.2e-06,7.81e-07,2.82e-06,1.95e-06,1.08e-06,6.25e-07,4.09e-07,5.17e-07,0.0,2.4e-08,3.61e-08,4.4e-06,4.12e-06,0.0,8.60493335259155e-06
1214,South,1987,December,6.49e-06,2.33e-06,7.09e-07,2.79e-06,2.27e-06,9.49e-07,5.41e-07,4.21e-07,7.93e-07,0.0,2.4e-08,7.21e-08,4.21e-06,4.47e-06,0.0,8.83327554764746e-06
1215,South,1987,February,6.01e-06,2.02e-06,7.21e-07,2.49e-06,1.95e-06,9.85e-07,6.25e-07,4.93e-07,5.89e-07,0.0,1.2e-08,0.0,3.82e-06,4.18e-06,0.0,8.04008664612825e-06
1216,South,1987,January,6.56e-06,2.04e-06,7.21e-07,2.94e-06,1.86e-06,1.23e-06,6.25e-07,4.93e-07,3.97e-07,0.0,3.61e-08,6.01e-08,4.18e-06,4.31e-06,0.0,8.60493335259155e-06
1217,South,1987,July,6.07e-06,1.97e-06,8.65e-07,2.75e-06,1.69e-06,1.12e-06,5.77e-07,3.12e-07,3.61e-07,0.0,0.0,3.61e-08,4.25e-06,3.71e-06,0.0,8.04008664612825e-06
1218,South,1987,June,5.5e-06,1.95e-06,5.05e-07,2.24e-06,1.93e-06,1.11e-06,4.45e-07,3.37e-07,6.49e-07,0.0,1.2e-08,6.01e-08,3.46e-06,3.93e-06,0.0,7.475239620835e-06
1219,South,1987,March,5.66e-06,1.89e-06,6.49e-07,2.26e-06,1.84e-06,9.85e-07,5.41e-07,3.73e-07,5.77e-07,0.0,2.4e-08,4.81e-08,3.49e-06,3.97e-06,0.0,7.54734776955961e-06
1220,South,1987,May,6.39e-06,2.03e-06,6.13e-07,2.78e-06,2.27e-06,1.05e-06,5.89e-07,3.24e-07,5.29e-07,0.0,4.81e-08,6.01e-08,4.21e-06,4.09e-06,0.0,8.4246631617931e-06
1221,South,1987,November,5.38e-06,1.68e-06,6.13e-07,2.33e-06,1.97e-06,7.93e-07,3.73e-07,3.61e-07,4.45e-07,0.0,7.21e-08,6.01e-08,3.29e-06,3.63e-06,0.0,7.0906627400439e-06
1222,South,1987,October,5.85e-06,2.13e-06,9.13e-07,2.57e-06,2.03e-06,9.37e-07,5.77e-07,2.76e-07,5.05e-07,0.0,2.4e-08,9.61e-08,3.87e-06,3.95e-06,0.0,8.0160506089746e-06
1223,South,1987,September,5.43e-06,1.98e-06,6.49e-07,2.63e-06,1.74e-06,9.01e-07,6.01e-07,1.8e-07,5.17e-07,0.0,0.0,6.01e-08,3.45e-06,3.87e-06,0.0,7.41514949303694e-06
1224,South,1988,April,4.53e-06,1.72e-06,5.01e-07,2.26e-06,1.53e-06,7.51e-07,4.17e-07,3.34e-07,2.74e-07,0.0,3.58e-08,4.77e-08,3.18e-06,2.98e-06,0.0,6.25813546445282e-06
1225,South,1988,August,5.89e-06,1.72e-06,7.75e-07,2.63e-06,1.9e-06,8.94e-07,4.17e-07,3.22e-07,4.77e-07,0.0,3.58e-08,4.77e-08,4.23e-06,3.27e-06,0.0,7.61703970405163e-06
1226,South,1988,December,5.44e-06,1.94e-06,6.56e-07,2.56e-06,1.9e-06,7.63e-07,5.24e-07,3.93e-07,3.93e-07,0.0,4.77e-08,7.15e-08,3.92e-06,3.33e-06,0.0,7.37863558500184e-06
1227,South,1988,February,4.32e-06,1.56e-06,3.7e-07,1.98e-06,1.43e-06,8.11e-07,3.81e-07,3.22e-07,3.46e-07,0.0,3.58e-08,2.38e-08,3e-06,2.81e-06,0.0,5.87668832838615e-06
1228,South,1988,January,5.48e-06,1.78e-06,5.6e-07,2.38e-06,1.75e-06,9.77e-07,5.13e-07,3.22e-07,4.65e-07,0.0,2.38e-08,4.77e-08,3.66e-06,3.53e-06,0.0,7.27135371297533e-06
1229,South,1988,July,5.5e-06,1.85e-06,6.68e-07,2.25e-06,1.81e-06,1.1e-06,4.17e-07,3.34e-07,6.44e-07,0.0,1.19e-08,2.38e-08,3.98e-06,3.3e-06,0.0,7.36671537769062e-06
1230,South,1988,June,4.32e-06,1.26e-06,6.56e-07,1.97e-06,1.35e-06,6.44e-07,2.26e-07,2.62e-07,3.22e-07,0.0,2.38e-08,2.38e-08,3.03e-06,2.48e-06,0.0,5.590602880906e-06
1231,South,1988,March,5.32e-06,1.74e-06,5.36e-07,2.25e-06,1.8e-06,7.63e-07,4.29e-07,5.24e-07,4.29e-07,0.0,7.15e-08,7.15e-08,3.83e-06,3.09e-06,0.0,7.06871014539971e-06
1232,South,1988,May,5.07e-06,1.53e-06,5.6e-07,2.18e-06,1.64e-06,7.39e-07,4.05e-07,2.5e-07,5.48e-07,0.0,2.38e-08,7.15e-08,3.43e-06,3.04e-06,0.0,6.59190158901538e-06
1233,South,1988,November,5.09e-06,1.63e-06,6.79e-07,2.42e-06,1.6e-06,7.27e-07,2.86e-07,2.86e-07,4.53e-07,0.0,7.15e-08,3.58e-08,3.62e-06,2.97e-06,0.0,6.73494417975764e-06
