"","Region","Year","Month","referenceSex_male","referenceSex_female","referenceSex_unknown","reference_age_10s","reference_age_20s","reference_age_30s","reference_age_40s","reference_age_50s","reference_age_60s","reference_age_70sOlder","reference_age_Unknown","reference_raceAAPI","reference_raceAmericanIndian","reference_raceAsian","reference_raceBlack","reference_raceWhite","reference_raceUnknown","reference_hispanic_yes","reference_hispanic_unknown","offernderRelation_boyfriend_girlfriend_yes","offernderRelation_child_yes","offernderRelation_employee_yes","offernderRelation_exspouse_yes","offernderRelation_friend_yes","offernderRelation_otherRelative_yes","offernderRelation_parent_yes","offernderRelation_sibling_yes","offernderRelation_spouse_yes","offernderRelation_suporvisor_yes","Total"
"339","Midwest",2004,"December",2.48731976207769e-06,9.30838181402284e-07,0,5.64606869073238e-07,1.03765562218707e-06,5.64606869073238e-07,4.57789377758584e-07,2.44154360899342e-07,1.22077188012112e-07,1.83115776207559e-07,9.15578924062254e-08,0,1.52596492054908e-08,1.52596492054908e-08,2.02953131341582e-06,1.34284824736752e-06,1.52596492054908e-08,0,3.23504044437009e-06,1.22077188012112e-07,1.22077188012112e-07,0,0,6.10385958689111e-08,6.10385958689111e-08,1.52596492054908e-08,6.10385958689111e-08,7.62982441429744e-08,0,3.41815562819172e-06
"340","Midwest",2004,"February",2.2889447933067e-06,5.34087586973042e-07,0,2.28894715186704e-07,8.54540002459182e-07,6.86683988159755e-07,4.73049020200416e-07,1.22077188012112e-07,4.57789471399464e-08,2.74673651848092e-07,1.37336835354748e-07,0,3.05192984001693e-08,1.52596492054908e-08,1.40388676127092e-06,1.34284824736752e-06,3.05192984001693e-08,1.52596492054908e-08,2.60939664644519e-06,1.83115776207559e-07,1.06817540214575e-07,0,1.52596492054908e-08,3.05192984001693e-08,9.15578924062254e-08,1.06817540214575e-07,0,1.67856129563494e-07,0,2.82303115800651e-06
"341","Midwest",2004,"January",2.71621390793081e-06,7.62982179909967e-07,1.52596492054908e-08,4.12010449480038e-07,1.12921341958778e-06,6.56164709785265e-07,5.64606869073238e-07,2.59414006601168e-07,4.57789471399464e-08,1.67856129563494e-07,4.57789471399464e-08,0,0,3.05192984001693e-08,2.06005054987618e-06,1.37336750478493e-06,3.05192984001693e-08,0,3.15874244123323e-06,7.62982441429744e-08,1.37336835354748e-07,0,3.05192984001693e-08,3.05192984001693e-08,4.57789471399464e-08,4.57789471399464e-08,4.57789471399464e-08,1.52596482464527e-07,0,3.49445361153588e-06
"342","Midwest",2004,"July",3.23504044437009e-06,8.39280365838765e-07,1.52596492054908e-08,5.64606869073238e-07,1.43440601682548e-06,7.62982179909967e-07,5.79866509885073e-07,2.59414006601168e-07,9.15578924062254e-08,2.59414006601168e-07,7.62982441429744e-08,0,6.10385958689111e-08,3.05192984001693e-08,2.5178389845667e-06,1.43440601682548e-06,4.57789471399464e-08,6.10385958689111e-08,3.72334752686211e-06,1.52596482464527e-07,1.37336835354748e-07,1.52596492054908e-08,3.05192984001693e-08,1.06817540214575e-07,4.57789471399464e-08,4.57789471399464e-08,1.52596492054908e-08,2.28894715186704e-07,0,4.08957768236346e-06
"343","Midwest",2004,"June",2.79251194483173e-06,7.93501455024464e-07,7.62982441429744e-08,3.50971875033953e-07,1.05291525578035e-06,9.46097816403518e-07,5.49347228250591e-07,1.83115776207559e-07,1.22077188012112e-07,2.74673651848092e-07,1.37336835354748e-07,0,0,1.52596492054908e-08,2.16686787004147e-06,1.38862713303333e-06,9.15578924062254e-08,1.52596492054908e-08,3.47919401542158e-06,1.67856129563494e-07,1.98375422840812e-07,0,0,6.10385958689111e-08,4.57789471399464e-08,1.37336835354748e-07,1.52596492054908e-08,1.37336835354748e-07,0,3.66230915453499e-06
"344","Midwest",2004,"March",2.77725233800607e-06,8.85059274779401e-07,0,4.12010449480038e-07,1.08343452182426e-06,1.00713635452398e-06,5.79866509885073e-07,2.28894715186704e-07,1.06817540214575e-07,1.06817540214575e-07,6.10385958689111e-08,0,1.52596492054908e-08,4.57789471399464e-08,2.25842556405406e-06,1.31232898901869e-06,3.05192984001693e-08,1.52596492054908e-08,3.47919401542158e-06,2.13635069019164e-07,1.22077188012112e-07,0,1.52596492054908e-08,9.15578924062254e-08,7.62982441429744e-08,6.10385958689111e-08,0,1.52596482464527e-07,0,3.66230915453499e-06
"345","Midwest",2004,"May",2.67043508281836e-06,6.56164709785265e-07,0,3.35712230951312e-07,1.19025194653113e-06,5.34087586973042e-07,4.12010449480038e-07,3.96750806328824e-07,1.37336835354748e-07,1.22077188012112e-07,4.57789471399464e-08,0,3.05192984001693e-08,1.52596492054908e-08,1.86167549634566e-06,1.35810787608163e-06,6.10385958689111e-08,1.52596492054908e-08,3.21978084407521e-06,1.67856129563494e-07,1.52596482464527e-07,0,0,9.15578924062254e-08,1.06817540214575e-07,1.52596492054908e-08,4.57789471399464e-08,1.83115776207559e-07,0,3.32659804058333e-06
"346","Midwest",2004,"November",2.65517547412987e-06,8.54540002459182e-07,1.52596492054908e-08,3.66231519105782e-07,1.11395378715878e-06,7.62982179909967e-07,5.34087586973042e-07,2.59414006601168e-07,9.15578924062254e-08,1.67856129563494e-07,3.05192984001693e-08,0,7.62982441429744e-08,1.52596492054908e-08,1.8464158753158e-06,1.55648302950743e-06,3.05192984001693e-08,1.52596492054908e-08,3.31133844168557e-06,1.37336835354748e-07,1.83115776207559e-07,0,0,3.05192984001693e-08,6.10385958689111e-08,4.57789471399464e-08,7.62982441429744e-08,2.13635069019164e-07,0,3.52497280328797e-06
"347","Midwest",2004,"October",2.33472363588333e-06,7.78241817694666e-07,1.52596492054908e-08,3.66231519105782e-07,9.91876720454168e-07,4.4252973530594e-07,6.86683988159755e-07,2.44154360899342e-07,1.22077188012112e-07,1.22077188012112e-07,3.05192984001693e-08,0,3.05192984001693e-08,4.57789471399464e-08,1.77011776600753e-06,1.25129046952674e-06,3.05192984001693e-08,1.52596492054908e-08,2.96036760565567e-06,4.57789471399464e-08,1.06817540214575e-07,0,1.52596492054908e-08,3.05192984001693e-08,3.05192984001693e-08,0,3.05192984001693e-08,1.22077188012112e-07,0,3.12822323830409e-06
"348","Midwest",2004,"September",2.91458879194233e-06,7.78241817694666e-07,1.52596492054908e-08,4.57789377758584e-07,1.14447305156188e-06,8.69799638624697e-07,5.18827945684682e-07,2.59414006601168e-07,1.22077188012112e-07,1.83115776207559e-07,7.62982441429744e-08,0,4.57789471399464e-08,3.05192984001693e-08,2.15160825344668e-06,1.43440601682548e-06,4.57789471399464e-08,7.62982441429744e-08,3.34185763902618e-06,1.52596482464527e-07,7.62982441429744e-08,0,1.52596492054908e-08,4.57789471399464e-08,1.06817540214575e-07,9.15578924062254e-08,4.57789471399464e-08,1.06817540214575e-07,0,3.70808793424063e-06
"349","Midwest",2005,"April",2.70714359382428e-06,7.90851695158142e-07,1.52086924119275e-08,4.56260669742072e-07,1.11023393331841e-06,7.7564301476477e-07,4.41051984037967e-07,2.28130361003783e-07,1.06460841582012e-07,2.28130361003783e-07,7.60434595245495e-08,0,3.0417384370506e-08,1.52086924119275e-08,2.1140060174954e-06,1.2775293507246e-06,7.60434595245495e-08,4.56260763198248e-08,3.26986353320917e-06,1.36878222714258e-07,1.2166953237481e-07,0,0,9.12521505579109e-08,3.0417384370506e-08,6.08347680378393e-08,6.08347680378393e-08,1.2166953237481e-07,0,3.51320178724919e-06
"350","Midwest",2005,"August",3.40674130835108e-06,8.66895094543619e-07,1.52086924119275e-08,6.99599608440175e-07,1.30794669623603e-06,6.99599608440175e-07,7.14808290212111e-07,2.58547738435161e-07,1.82504292788867e-07,2.43339049724102e-07,1.06460841582012e-07,0,1.52086924119275e-08,6.08347680378393e-08,2.47901379835805e-06,1.67295477131667e-06,6.08347680378393e-08,1.52086924119275e-08,3.84779178984193e-06,1.2166953237481e-07,1.06460841582012e-07,0,3.0417384370506e-08,7.60434595245495e-08,4.56260763198248e-08,1.06460841582012e-07,6.08347680378393e-08,1.2166953237481e-07,1.52086924119275e-08,4.28884207702938e-06
"351","Midwest",2005,"December",2.81360414720191e-06,9.1252113131044e-07,0,3.95425925759871e-07,1.21669465670405e-06,5.93138830004199e-07,6.84390926658979e-07,2.28130361003783e-07,1.97712982425144e-07,1.82504292788867e-07,1.06460841582012e-07,0,0,4.56260763198248e-08,2.25088395107064e-06,1.38399005629986e-06,4.56260763198248e-08,1.52086924119275e-08,3.36111538538551e-06,1.2166953237481e-07,1.67295603143332e-07,0,0,6.08347680378393e-08,9.12521505579109e-08,1.36878222714258e-07,0,7.60434595245495e-08,0,3.7261227110439e-06
"352","Midwest",2005,"February",2.44859648846735e-06,8.36477735616566e-07,0,3.95425925759871e-07,1.03419055265929e-06,6.69182244424435e-07,3.65008552491969e-07,3.04173802958469e-07,1.06460841582012e-07,1.06460841582012e-07,3.0417384370506e-08,0,4.56260763198248e-08,4.56260763198248e-08,1.764206769214e-06,1.39919872766312e-06,3.0417384370506e-08,3.0417384370506e-08,3.0417338661161e-06,1.67295603143332e-07,2.28130361003783e-07,0,3.0417384370506e-08,1.2166953237481e-07,3.0417384370506e-08,1.06460841582012e-07,1.52086924119275e-08,2.12921671830115e-07,0,3.28507217566879e-06
"353","Midwest",2005,"January",2.57026572292295e-06,6.99599608440175e-07,3.0417384370506e-08,3.19382490744311e-07,1.04939922912049e-06,6.99599608440175e-07,5.47512778665227e-07,2.28130361003783e-07,7.60434595245495e-08,2.12921671830115e-07,9.12521505579109e-08,0,6.08347680378393e-08,6.08347680378393e-08,1.90108475066904e-06,1.21669465670405e-06,6.08347680378393e-08,0,3.0417338661161e-06,1.06460841582012e-07,1.2166953237481e-07,0,0,6.08347680378393e-08,4.56260763198248e-08,3.0417384370506e-08,1.52086924119275e-08,1.36878222714258e-07,0,3.30028081811915e-06
"354","Midwest",2005,"July",3.83258315594051e-06,7.30016971752743e-07,3.0417384370506e-08,6.84390926658979e-07,1.64253743690782e-06,6.84390926658979e-07,7.90851695158142e-07,3.80217239352594e-07,6.08347680378393e-08,9.12521505579109e-08,3.0417384370506e-08,0,3.0417384370506e-08,7.60434595245495e-08,2.9200646892457e-06,1.49045075054124e-06,7.60434595245495e-08,1.52086924119275e-08,4.16717305167147e-06,1.52086913044447e-07,1.2166953237481e-07,0,0,6.08347680378393e-08,4.56260763198248e-08,7.60434595245495e-08,1.52086924119275e-08,1.82504292788867e-07,0,4.59301457543743e-06
"355","Midwest",2005,"June",3.36111538538551e-06,1.15585995898265e-06,0,7.45225652840026e-07,1.46003341035905e-06,8.82103773771211e-07,4.10634612157889e-07,5.62721462750203e-07,1.06460841582012e-07,1.82504292788867e-07,9.12521505579109e-08,0,9.12521505579109e-08,1.52086924119275e-08,2.67672629065063e-06,1.65774610411687e-06,7.60434595245495e-08,3.0417384370506e-08,4.12154716340128e-06,2.43339049724102e-07,7.60434595245495e-08,0,0,6.08347680378393e-08,1.06460841582012e-07,1.36878222714258e-07,3.0417384370506e-08,1.52086913044447e-07,0,4.51697145939823e-06
"356","Midwest",2005,"March",2.32692723920834e-06,6.53973561958587e-07,0,4.25843298324602e-07,9.1252113131044e-07,4.71469355214873e-07,5.17095410023406e-07,1.36878222714258e-07,1.97712982425144e-07,1.36878222714258e-07,7.60434595245495e-08,0,1.52086924119275e-08,1.52086924119275e-08,1.8858760869388e-06,1.03419055265929e-06,3.0417384370506e-08,1.52086924119275e-08,2.75276954662794e-06,1.82504292788867e-07,1.36878222714258e-07,0,0,7.60434595245495e-08,3.0417384370506e-08,4.56260763198248e-08,1.52086924119275e-08,9.12521505579109e-08,0,2.9808992794203e-06
"357","Midwest",2005,"May",3.14819438387308e-06,8.97312452545455e-07,0,6.23556196555023e-07,1.18627730841698e-06,8.97312452545455e-07,4.71469355214873e-07,3.80217239352594e-07,9.12521505579109e-08,1.67295603143332e-07,4.56260763198248e-08,0,3.0417384370506e-08,1.52086924119275e-08,2.6615176389389e-06,1.30794669623603e-06,3.0417384370506e-08,3.0417384370506e-08,3.78695725240436e-06,3.04173802958469e-07,1.52086913044447e-07,0,1.52086924119275e-08,1.67295603143332e-07,6.08347680378393e-08,3.0417384370506e-08,4.56260763198248e-08,1.06460841582012e-07,1.52086924119275e-08,4.04550401173226e-06
"358","Midwest",2005,"November",2.5854743760225e-06,6.38764879261435e-07,1.52086924119275e-08,3.19382490744311e-07,1.20148598256515e-06,6.99599608440175e-07,3.95425925759871e-07,1.97712982425144e-07,9.12521505579109e-08,1.36878222714258e-07,3.0417384370506e-08,0,4.56260763198248e-08,0,2.1140060174954e-06,1.03419055265929e-06,4.56260763198248e-08,0,2.9200646892457e-06,1.2166953237481e-07,1.52086913044447e-07,0,0,0,3.0417384370506e-08,6.08347680378393e-08,3.0417384370506e-08,1.06460841582012e-07,0,3.23944624715194e-06
"359","Midwest",2005,"October",3.28507217566879e-06,8.36477735616566e-07,1.52086924119275e-08,4.41051984037967e-07,1.26232067751091e-06,8.51686415084722e-07,6.08347513395263e-07,3.65008552491969e-07,1.2166953237481e-07,2.28130361003783e-07,1.36878222714258e-07,0,7.60434595245495e-08,3.0417384370506e-08,2.34213589623079e-06,1.53607675885769e-06,1.52086913044447e-07,4.56260763198248e-08,3.74133134678648e-06,1.97712982425144e-07,9.12521505579109e-08,0,1.52086924119275e-08,7.60434595245495e-08,0,4.56260763198248e-08,7.60434595245495e-08,1.97712982425144e-07,0,4.13675579313e-06
"360","Midwest",2005,"September",3.02652521995564e-06,8.36477735616566e-07,4.56260763198248e-08,5.17095410023406e-07,1.24711200428796e-06,7.14808290212111e-07,4.56260669742072e-07,3.34591178076805e-07,6.08347680378393e-08,4.56260669742072e-07,1.97712982425144e-07,0,3.0417384370506e-08,3.0417384370506e-08,2.34213589623079e-06,1.38399005629986e-06,1.2166953237481e-07,1.52086924119275e-08,3.40674130835108e-06,1.06460841582012e-07,7.60434595245495e-08,0,1.52086924119275e-08,9.12521505579109e-08,4.56260763198248e-08,4.56260763198248e-08,3.0417384370506e-08,1.67295603143332e-07,0,3.9086263238007e-06
"361","Midwest",2006,"April",2.84724892685881e-06,9.99567036063833e-07,1.51449625026567e-08,5.45218507146975e-07,1.22674122311007e-06,6.81523087541864e-07,5.75508415408295e-07,3.63479037867909e-07,7.57248104416294e-08,2.57464332016998e-07,9.08697717974367e-08,0,3.02899247759435e-08,3.02899247759435e-08,2.31717660245884e-06,1.4084805355004e-06,7.57248104416294e-08,3.02899247759435e-08,3.5742048004291e-06,1.36304654710684e-07,1.21159694042986e-07,0,1.51449625026567e-08,3.02899247759435e-08,4.54348870419051e-08,9.08697717974367e-08,1.51449625026567e-08,1.6659457535797e-07,3.02899247759435e-08,3.86195802115488e-06
"362","Midwest",2006,"August",2.9532633579328e-06,9.38987244091058e-07,3.02899247759435e-08,4.84638687649853e-07,1.21159627895698e-06,7.11812991674532e-07,5.75508415408295e-07,4.08913908173144e-07,9.08697717974367e-08,1.51449615149012e-07,7.57248104416294e-08,0,6.05798488564522e-08,3.02899247759435e-08,2.51406064133104e-06,1.24188616703378e-06,7.57248104416294e-08,0,3.66507424743995e-06,2.12029454830671e-07,1.21159694042986e-07,0,0,7.57248104416294e-08,4.54348870419051e-08,6.05798488564522e-08,1.51449625026567e-08,7.57248104416294e-08,0,3.92253763583291e-06
"363","Midwest",2006,"December",3.40761079275958e-06,8.17827649135773e-07,0,6.96668039722883e-07,1.24188616703378e-06,6.36088229400546e-07,6.96668039722883e-07,4.39203820785164e-07,9.08697717974367e-08,2.2717441412215e-07,6.05798488564522e-08,0,1.51449625026567e-08,3.02899247759435e-08,2.43833601553171e-06,1.65079956738282e-06,9.08697717974367e-08,0,3.86195802115488e-06,1.36304654710684e-07,9.08697717974367e-08,0,1.51449625026567e-08,4.54348870419051e-08,1.06014732923874e-07,9.08697717974367e-08,0,1.51449615149012e-07,0,4.22543565506292e-06
"364","Midwest",2006,"February",2.07485773205222e-06,5.90653369416946e-07,3.02899247759435e-08,3.78623994865691e-07,8.48117549361833e-07,4.24058864482817e-07,4.54348776636096e-07,2.87754249216412e-07,4.54348870419051e-08,1.36304654710684e-07,9.08697717974367e-08,0,0,0,1.63565462965207e-06,9.84422088470205e-07,7.57248104416294e-08,0,2.54435049017842e-06,9.08697717974367e-08,6.05798488564522e-08,0,0,4.54348870419051e-08,3.02899247759435e-08,7.57248104416294e-08,3.02899247759435e-08,1.21159694042986e-07,0,2.69579971998705e-06
"365","Midwest",2006,"January",2.71094464166197e-06,8.17827649135773e-07,3.02899247759435e-08,4.6949373225766e-07,1.27217605419311e-06,5.90653369416946e-07,5.14928597968176e-07,2.72609290620368e-07,7.57248104416294e-08,2.57464332016998e-07,1.51449615149012e-07,0,1.51449625026567e-08,3.02899247759435e-08,2.25659689030652e-06,1.19645133435248e-06,6.05798488564522e-08,3.02899247759435e-08,3.0744226939378e-06,1.6659457535797e-07,1.51449615149012e-07,0,1.51449625026567e-08,1.06014732923874e-07,1.51449625026567e-08,1.06014732923874e-07,1.51449625026567e-08,1.36304654710684e-07,0,3.55905989182817e-06
"366","Midwest",2006,"July",3.66507424743995e-06,8.93552397647586e-07,1.51449625026567e-08,6.51233182269673e-07,1.63565462965207e-06,1.0450018774685e-06,4.6949373225766e-07,3.18044165276302e-07,7.57248104416294e-08,1.96884495309822e-07,9.08697717974367e-08,0,1.51449625026567e-08,1.51449625026567e-08,2.87753876539192e-06,1.63565462965207e-06,3.02899247759435e-08,1.51449625026567e-08,4.19514585735736e-06,1.81739535337559e-07,1.81739535337559e-07,0,1.51449625026567e-08,9.08697717974367e-08,4.54348870419051e-08,1.51449625026567e-08,7.57248104416294e-08,1.21159694042986e-07,0,4.5737682638438e-06
"367","Midwest",2006,"June",3.27130658394245e-06,8.93552397647586e-07,1.51449625026567e-08,5.75508415408295e-07,1.46906029903138e-06,6.81523087541864e-07,6.66378135131476e-07,3.48334080418714e-07,1.21159694042986e-07,7.57248104416294e-08,4.54348870419051e-08,0,0,1.51449625026567e-08,2.69579971998705e-06,1.4539153585482e-06,1.51449625026567e-08,0,3.86195802115488e-06,2.42319373184259e-07,1.06014732923874e-07,0,0,9.08697717974367e-08,7.57248104416294e-08,0,3.02899247759435e-08,1.6659457535797e-07,0,4.18000095816053e-06
"368","Midwest",2006,"March",2.71094464166197e-06,7.11812991674532e-07,4.54348870419051e-08,3.63479037867909e-07,1.31761088343388e-06,5.90653369416946e-07,4.24058864482817e-07,3.18044165276302e-07,7.57248104416294e-08,2.57464332016998e-07,1.51449615149012e-07,0,3.02899247759435e-08,4.54348870419051e-08,2.0142780052203e-06,1.25703111072813e-06,1.21159694042986e-07,0,3.21072692959104e-06,1.6659457535797e-07,1.06014732923874e-07,0,0,6.05798488564522e-08,3.02899247759435e-08,6.05798488564522e-08,1.51449625026567e-08,1.21159694042986e-07,0,3.4681904349618e-06
"369","Midwest",2006,"May",2.68065479786071e-06,9.84422088470205e-07,1.51449625026567e-08,5.90653369416946e-07,1.15101649982889e-06,7.87537748214279e-07,4.84638687649853e-07,2.72609290620368e-07,6.05798488564522e-08,1.36304654710684e-07,6.05798488564522e-08,0,4.54348870419051e-08,1.51449625026567e-08,2.19601717448431e-06,1.36304571038828e-06,6.05798488564522e-08,1.51449625026567e-08,3.33188623462398e-06,2.72609290620368e-07,1.21159694042986e-07,0,1.51449625026567e-08,4.54348870419051e-08,1.06014732923874e-07,3.02899247759435e-08,4.54348870419051e-08,1.36304654710684e-07,1.51449625026567e-08,3.6802191544353e-06
"370","Midwest",2006,"November",2.78666924681812e-06,8.17827649135773e-07,0,5.6036346139232e-07,1.13587155452896e-06,6.81523087541864e-07,4.39203820785164e-07,3.93768951634102e-07,9.08697717974367e-08,1.6659457535797e-07,6.05798488564522e-08,0,3.02899247759435e-08,1.51449625026567e-08,2.16572731530801e-06,1.36304571038828e-06,3.02899247759435e-08,0,3.05927777776772e-06,3.02899207361042e-07,1.51449625026567e-08,1.51449625026567e-08,0,3.02899247759435e-08,0,0,1.51449625026567e-08,1.51449615149012e-07,0,3.60449461694284e-06
"371","Midwest",2006,"October",2.81695908718618e-06,7.42102895111766e-07,1.51449625026567e-08,4.6949373225766e-07,9.99567036063833e-07,7.87537748214279e-07,5.45218507146975e-07,4.24058864482817e-07,1.51449615149012e-07,1.51449615149012e-07,6.05798488564522e-08,0,3.02899247759435e-08,1.51449625026567e-08,2.16572731530801e-06,1.30246594065701e-06,6.05798488564522e-08,3.02899247759435e-08,3.21072692959104e-06,1.6659457535797e-07,4.54348870419051e-08,0,3.02899247759435e-08,6.05798488564522e-08,3.02899247759435e-08,9.08697717974367e-08,9.08697717974367e-08,1.06014732923874e-07,0,3.5742048004291e-06
"372","Midwest",2006,"September",3.30159640963093e-06,9.38987244091058e-07,0,6.51233182269673e-07,1.22674122311007e-06,8.17827649135773e-07,6.20943276302049e-07,3.63479037867909e-07,1.06014732923874e-07,2.72609290620368e-07,1.96884495309822e-07,0,3.02899247759435e-08,4.54348870419051e-08,2.69579971998705e-06,1.36304571038828e-06,1.06014732923874e-07,3.02899247759435e-08,4.05884175588454e-06,2.2717441412215e-07,9.08697717974367e-08,0,0,1.51449625026567e-08,4.54348870419051e-08,4.54348870419051e-08,4.54348870419051e-08,1.06014732923874e-07,0,4.24058055357165e-06
"373","Midwest",2007,"April",2.53417466518891e-06,6.78797415042871e-07,3.0168783682452e-08,4.67616046464645e-07,1.1011600186287e-06,7.08966178246838e-07,3.62025345451442e-07,2.11181467330035e-07,9.05063485389342e-08,1.81012689108515e-07,9.05063485389342e-08,0,0,1.50843920660177e-08,1.82520978095244e-06,1.32742562568446e-06,7.54219578326554e-08,0,3.01687387342051e-06,1.65928299545424e-07,6.03375666767931e-08,0,3.0168783682452e-08,6.03375666767931e-08,6.03375666767931e-08,3.0168783682452e-08,4.5253175293392e-08,6.03375666767931e-08,0,3.24313904701658e-06
