Region,Year,Month,Male,Female,Age 10-19,Age 20-29,Age 30-39,Age 40-49,Age 50-59,Age 60-69,Age 70+,AAPI,Native,Asian,Black,White,Hispanic
Northeast,1985,February,3.69E-06,1.10E-06,4.61E-07,1.76E-06,9.42E-07,6.22E-07,3.61E-07,1.00E-07,3.61E-07,0,0,4.01E-08,2.25E-06,2.47E-06,9.42E-07
Northeast,1985,January,3.93E-06,1.26E-06,5.01E-07,1.64E-06,1.24E-06,5.21E-07,3.81E-07,2.01E-07,4.41E-07,0,0,6.02E-08,2.53E-06,2.55E-06,1.00E-06
Northeast,1985,July,4.97E-06,1.26E-06,6.02E-07,2.27E-06,1.32E-06,6.22E-07,4.41E-07,2.21E-07,5.41E-07,0,0,4.01E-08,3.09E-06,3.07E-06,1.26E-06
Northeast,1985,June,4.21E-06,1.22E-06,6.42E-07,1.78E-06,1.32E-06,5.41E-07,3.21E-07,2.81E-07,3.41E-07,0,0,2.01E-08,2.67E-06,2.73E-06,9.42E-07
Northeast,1985,March,3.73E-06,1.18E-06,4.81E-07,1.28E-06,1.12E-06,7.62E-07,4.01E-07,3.21E-07,3.01E-07,0,0,2.01E-08,2.17E-06,2.69E-06,8.82E-07
Northeast,1985,May,3.05E-06,1.08E-06,4.61E-07,1.10E-06,9.42E-07,5.21E-07,3.21E-07,2.21E-07,3.81E-07,0,0,6.02E-08,1.76E-06,2.27E-06,7.02E-07
Northeast,1985,November,3.59E-06,9.22E-07,4.61E-07,1.46E-06,1.00E-06,4.01E-07,4.61E-07,2.61E-07,2.81E-07,0,2.01E-08,6.02E-08,2.21E-06,2.23E-06,7.62E-07
Northeast,1985,October,4.31E-06,9.83E-07,5.21E-07,1.86E-06,1.02E-06,8.02E-07,2.81E-07,2.21E-07,4.01E-07,0,0,8.02E-08,2.65E-06,2.57E-06,8.82E-07
Northeast,1985,September,3.87E-06,1.38E-06,5.01E-07,1.40E-06,1.50E-06,7.62E-07,4.61E-07,1.80E-07,3.01E-07,0,0,4.01E-08,2.35E-06,2.81E-06,1.06E-06
Northeast,1986,April,4.39E-06,1.20E-06,4.79E-07,1.70E-06,1.26E-06,6.39E-07,4.59E-07,2.00E-07,5.79E-07,0,2.00E-08,3.99E-08,2.62E-06,2.88E-06,1.24E-06
Northeast,1986,August,4.17E-06,1.44E-06,4.99E-07,2.06E-06,1.14E-06,6.19E-07,3.99E-07,2.00E-07,5.19E-07,0,0,1.80E-07,2.74E-06,2.68E-06,1.14E-06
Northeast,1986,December,1.84E-06,6.59E-07,2.20E-07,7.39E-07,7.19E-07,1.80E-07,9.99E-08,1.60E-07,2.00E-07,0,0,0,1.16E-06,1.34E-06,1.60E-07
Northeast,1986,February,3.61E-06,1.30E-06,4.59E-07,1.52E-06,1.28E-06,5.39E-07,3.79E-07,1.80E-07,3.00E-07,0,0,5.99E-08,2.36E-06,2.50E-06,9.19E-07
Northeast,1986,January,4.65E-06,1.38E-06,5.19E-07,1.84E-06,1.36E-06,6.59E-07,5.19E-07,3.59E-07,4.59E-07,0,0,1.20E-07,2.80E-06,3.08E-06,1.04E-06
Northeast,1986,July,4.01E-06,1.32E-06,6.39E-07,1.92E-06,1.06E-06,5.99E-07,3.00E-07,3.00E-07,3.20E-07,0,0,3.99E-08,2.78E-06,2.52E-06,9.99E-07
Northeast,1986,June,3.93E-06,1.26E-06,4.59E-07,1.96E-06,1.18E-06,5.39E-07,3.99E-07,9.99E-08,3.00E-07,0,0,0,2.38E-06,2.80E-06,9.19E-07
Northeast,1986,March,4.17E-06,1.42E-06,4.99E-07,1.96E-06,1.18E-06,5.99E-07,4.19E-07,2.40E-07,3.99E-07,0,0,7.99E-08,2.62E-06,2.86E-06,1.10E-06
Northeast,1986,May,4.09E-06,1.54E-06,5.99E-07,1.60E-06,1.54E-06,5.39E-07,2.80E-07,3.00E-07,3.40E-07,0,0,2.00E-08,2.66E-06,2.96E-06,9.19E-07
Northeast,1986,November,1.94E-06,7.99E-07,2.40E-07,8.99E-07,6.39E-07,2.20E-07,1.80E-07,1.60E-07,2.20E-07,0,0,3.99E-08,1.10E-06,1.58E-06,1.60E-07
Northeast,1986,October,3.65E-06,1.42E-06,3.00E-07,1.66E-06,1.26E-06,6.79E-07,2.00E-07,1.60E-07,6.19E-07,0,0,1.20E-07,2.30E-06,2.62E-06,1.12E-06
Northeast,1986,September,4.85E-06,1.18E-06,4.39E-07,2.42E-06,1.54E-06,5.39E-07,3.40E-07,1.40E-07,4.19E-07,0,0,5.99E-08,3.06E-06,2.90E-06,1.28E-06
Northeast,1987,April,3.82E-06,1.23E-06,5.37E-07,1.91E-06,1.11E-06,5.37E-07,3.38E-07,1.99E-07,2.39E-07,0,0,3.98E-08,2.27E-06,2.74E-06,0
Northeast,1987,August,4.25E-06,1.57E-06,7.75E-07,2.05E-06,1.43E-06,6.36E-07,3.78E-07,1.99E-07,1.19E-07,0,0,1.59E-07,3.12E-06,2.56E-06,0
Northeast,1987,December,1.79E-06,5.77E-07,2.98E-07,8.35E-07,4.97E-07,2.39E-07,1.59E-07,3.98E-08,1.99E-07,0,3.98E-08,3.98E-08,7.95E-07,1.41E-06,0
Northeast,1987,February,4.00E-06,1.15E-06,5.57E-07,1.65E-06,1.17E-06,6.56E-07,2.39E-07,2.39E-07,3.98E-07,0,1.99E-08,1.99E-07,2.35E-06,2.58E-06,0
Northeast,1987,January,3.60E-06,1.23E-06,4.77E-07,1.59E-06,1.01E-06,5.77E-07,4.17E-07,2.19E-07,3.18E-07,0,0,1.99E-08,2.25E-06,2.56E-06,0
Northeast,1987,July,4.67E-06,1.35E-06,6.16E-07,2.52E-06,1.37E-06,6.16E-07,2.98E-07,1.59E-07,3.18E-07,0,0,5.96E-08,2.92E-06,3.02E-06,0
Northeast,1987,June,4.31E-06,1.33E-06,5.96E-07,2.33E-06,1.27E-06,6.36E-07,2.19E-07,1.79E-07,3.18E-07,0,3.98E-08,0,3.00E-06,2.60E-06,0
Northeast,1987,March,4.31E-06,1.41E-06,3.58E-07,2.56E-06,1.19E-06,6.96E-07,2.39E-07,1.79E-07,3.38E-07,0,5.96E-08,1.19E-07,2.66E-06,2.84E-06,0
Northeast,1987,May,4.57E-06,1.33E-06,6.76E-07,2.29E-06,1.21E-06,8.15E-07,2.78E-07,1.79E-07,2.19E-07,0,0,3.98E-08,3.00E-06,2.86E-06,0
Northeast,1987,November,4.89E-06,1.33E-06,8.35E-07,2.68E-06,1.31E-06,5.96E-07,3.58E-07,1.59E-07,9.94E-08,0,1.99E-08,1.99E-07,3.28E-06,2.70E-06,0
Northeast,1987,October,4.00E-06,1.25E-06,5.77E-07,2.07E-06,1.27E-06,4.57E-07,2.19E-07,1.99E-07,3.18E-07,0,0,9.94E-08,2.33E-06,2.80E-06,0
Northeast,1987,September,3.62E-06,1.09E-06,6.16E-07,1.81E-06,1.13E-06,4.77E-07,2.98E-07,1.59E-07,1.99E-07,0,1.19E-07,5.96E-08,2.58E-06,1.93E-06,0
Northeast,1988,April,3.87E-06,1.21E-06,5.14E-07,1.90E-06,1.32E-06,4.35E-07,3.36E-07,2.17E-07,2.17E-07,0,0,0,2.71E-06,2.37E-06,0
Northeast,1988,August,5.97E-06,1.44E-06,9.88E-07,3.02E-06,1.72E-06,6.52E-07,3.76E-07,1.38E-07,2.17E-07,0,1.98E-08,1.58E-07,3.78E-06,3.44E-06,0
Northeast,1988,December,1.66E-06,8.90E-07,2.17E-07,7.31E-07,7.51E-07,2.57E-07,5.93E-08,1.78E-07,1.98E-07,0,0,0,1.03E-06,1.52E-06,0
Northeast,1988,February,4.35E-06,1.66E-06,7.91E-07,2.17E-06,1.07E-06,6.33E-07,2.97E-07,1.98E-07,4.35E-07,0,0,1.19E-07,3.02E-06,2.83E-06,0
Northeast,1988,January,4.96E-06,1.15E-06,7.51E-07,2.53E-06,1.36E-06,4.15E-07,4.15E-07,1.58E-07,1.98E-07,0,0,9.88E-08,3.38E-06,2.61E-06,0
Northeast,1988,July,5.89E-06,1.38E-06,7.51E-07,3.00E-06,1.64E-06,6.92E-07,4.35E-07,1.98E-07,2.57E-07,0,0,3.95E-08,4.17E-06,3.04E-06,0
Northeast,1988,June,5.02E-06,1.42E-06,8.50E-07,2.69E-06,1.38E-06,6.92E-07,1.78E-07,1.58E-07,2.57E-07,0,0,1.98E-08,3.40E-06,3.02E-06,0
Northeast,1988,March,4.11E-06,1.28E-06,7.51E-07,2.31E-06,1.17E-06,3.36E-07,1.38E-07,2.37E-07,2.17E-07,0,0,1.98E-08,2.75E-06,2.59E-06,0
Northeast,1988,May,4.80E-06,1.66E-06,6.33E-07,2.53E-06,1.62E-06,6.72E-07,3.56E-07,2.37E-07,2.37E-07,0,0,0,3.50E-06,2.95E-06,0
Northeast,1988,November,4.01E-06,1.23E-06,6.92E-07,2.08E-06,9.88E-07,6.13E-07,3.95E-07,2.37E-07,9.88E-08,0,0,3.95E-08,2.55E-06,2.65E-06,0
Northeast,1988,October,4.71E-06,1.30E-06,8.30E-07,2.35E-06,1.17E-06,9.29E-07,2.57E-07,1.58E-07,1.19E-07,0,0,1.98E-08,3.12E-06,2.83E-06,0
Northeast,1988,September,5.08E-06,1.25E-06,9.29E-07,2.43E-06,1.60E-06,5.93E-07,2.77E-07,2.57E-07,1.58E-07,0,1.98E-08,3.95E-08,3.08E-06,3.14E-06,0
Northeast,1989,April,4.24E-06,1.38E-06,5.32E-07,2.34E-06,1.26E-06,6.11E-07,3.55E-07,1.58E-07,2.36E-07,0,0,9.85E-08,3.17E-06,2.34E-06,0
Northeast,1989,August,6.05E-06,1.44E-06,8.27E-07,2.80E-06,2.13E-06,8.08E-07,3.55E-07,3.35E-07,7.88E-08,0,0,1.58E-07,3.72E-06,3.59E-06,0
Northeast,1989,December,1.97E-06,8.27E-07,3.55E-07,1.00E-06,5.71E-07,1.97E-07,9.85E-08,1.38E-07,2.36E-07,0,0,3.94E-08,1.54E-06,1.20E-06,0
Northeast,1989,February,3.92E-06,1.34E-06,6.90E-07,2.17E-06,8.27E-07,5.91E-07,3.35E-07,1.38E-07,2.76E-07,0,3.94E-08,1.38E-07,2.92E-06,2.17E-06,0
Northeast,1989,January,4.61E-06,1.28E-06,8.47E-07,2.40E-06,1.20E-06,4.73E-07,3.55E-07,1.58E-07,2.56E-07,0,0,7.88E-08,3.05E-06,2.72E-06,0
Northeast,1989,July,5.32E-06,1.91E-06,9.46E-07,3.03E-06,1.54E-06,6.11E-07,2.56E-07,3.15E-07,2.56E-07,0,3.94E-08,3.35E-07,3.59E-06,3.19E-06,0
Northeast,1989,June,5.06E-06,1.40E-06,9.06E-07,2.17E-06,1.60E-06,5.71E-07,4.33E-07,2.17E-07,4.14E-07,0,0,0,3.23E-06,3.11E-06,0
Northeast,1989,March,4.95E-06,1.10E-06,8.08E-07,2.27E-06,1.30E-06,6.90E-07,3.35E-07,1.77E-07,1.58E-07,0,0,1.18E-07,3.33E-06,2.60E-06,0
Northeast,1989,May,5.10E-06,1.38E-06,7.29E-07,2.40E-06,1.54E-06,6.90E-07,5.52E-07,1.18E-07,1.97E-07,0,1.97E-08,5.91E-08,3.03E-06,3.23E-06,0
Northeast,1989,November,2.23E-06,7.88E-07,3.74E-07,1.12E-06,6.11E-07,2.76E-07,1.58E-07,1.58E-07,5.91E-08,0,0,3.94E-08,1.65E-06,1.28E-06,0
Northeast,1989,October,5.50E-06,1.10E-06,9.06E-07,2.38E-06,1.77E-06,6.30E-07,3.74E-07,1.97E-07,1.38E-07,0,3.94E-08,1.97E-08,3.55E-06,2.96E-06,0
Northeast,1989,September,6.03E-06,1.50E-06,9.46E-07,3.19E-06,1.56E-06,8.08E-07,2.96E-07,2.36E-07,2.17E-07,0,1.97E-08,9.85E-08,4.41E-06,2.99E-06,0
Northeast,1990,April,4.75E-06,1.10E-06,9.43E-07,2.22E-06,1.20E-06,5.89E-07,3.73E-07,7.86E-08,2.55E-07,0,0,3.93E-08,3.12E-06,2.63E-06,0
Northeast,1990,August,6.25E-06,1.47E-06,8.84E-07,2.53E-06,1.73E-06,9.43E-07,4.52E-07,2.36E-07,5.50E-07,0,0,1.37E-07,3.46E-06,4.05E-06,0
Northeast,1990,December,2.20E-06,9.62E-07,2.95E-07,1.00E-06,6.48E-07,4.71E-07,1.96E-07,2.16E-07,1.77E-07,0,0,5.89E-08,1.67E-06,1.45E-06,0
Northeast,1990,February,4.89E-06,9.82E-07,6.87E-07,2.32E-06,1.26E-06,6.68E-07,1.96E-07,2.16E-07,2.55E-07,0,1.96E-08,1.37E-07,3.16E-06,2.55E-06,0
Northeast,1990,January,5.95E-06,1.37E-06,7.07E-07,3.12E-06,1.67E-06,7.07E-07,3.54E-07,1.96E-07,1.96E-07,0,0,7.86E-08,3.95E-06,3.14E-06,0
Northeast,1990,July,5.64E-06,1.32E-06,9.43E-07,2.45E-06,1.65E-06,8.84E-07,3.14E-07,2.55E-07,2.55E-07,0,1.96E-08,3.93E-08,3.79E-06,3.06E-06,0
Northeast,1990,June,6.32E-06,1.41E-06,1.08E-06,3.10E-06,1.57E-06,6.87E-07,3.14E-07,1.77E-07,4.71E-07,0,1.96E-08,7.86E-08,4.07E-06,3.50E-06,0
Northeast,1990,March,6.23E-06,1.89E-06,1.04E-06,3.50E-06,1.94E-06,6.87E-07,2.95E-07,1.77E-07,3.14E-07,0,1.96E-08,9.82E-08,3.73E-06,4.12E-06,0
Northeast,1990,May,5.11E-06,1.20E-06,9.23E-07,2.28E-06,1.51E-06,6.87E-07,1.77E-07,7.86E-08,2.75E-07,0,0,0,3.50E-06,2.67E-06,0
Northeast,1990,November,2.18E-06,6.87E-07,3.73E-07,1.08E-06,5.70E-07,2.75E-07,1.77E-07,5.89E-08,1.18E-07,0,0,3.93E-08,1.47E-06,1.37E-06,0
Northeast,1990,October,5.89E-06,1.39E-06,8.45E-07,2.77E-06,1.69E-06,7.86E-07,3.73E-07,2.36E-07,3.54E-07,0,0,0,3.95E-06,3.28E-06,0
Northeast,1990,September,6.34E-06,1.12E-06,1.06E-06,2.77E-06,2.02E-06,5.50E-07,4.12E-07,1.77E-07,4.12E-07,0,0,1.18E-07,3.63E-06,3.67E-06,0
Northeast,1991,April,5.37E-06,1.33E-06,8.40E-07,1.97E-06,1.92E-06,8.40E-07,3.52E-07,2.54E-07,3.13E-07,0,0,2.15E-07,3.19E-06,3.32E-06,0
Northeast,1991,August,6.43E-06,1.27E-06,1.15E-06,2.93E-06,1.72E-06,8.21E-07,3.32E-07,3.13E-07,3.32E-07,0,1.95E-08,2.93E-07,3.77E-06,3.48E-06,0
Northeast,1991,December,2.44E-06,7.23E-07,3.13E-07,9.19E-07,7.43E-07,3.52E-07,2.35E-07,1.76E-07,2.93E-07,0,1.95E-08,5.86E-08,1.68E-06,1.37E-06,0
Northeast,1991,February,4.44E-06,1.21E-06,6.45E-07,1.95E-06,1.31E-06,5.86E-07,3.13E-07,2.35E-07,3.13E-07,0,0,2.74E-07,2.56E-06,2.79E-06,0
Northeast,1991,January,5.77E-06,1.02E-06,8.99E-07,2.05E-06,1.70E-06,9.77E-07,3.71E-07,2.54E-07,3.32E-07,0,0,2.15E-07,3.21E-06,3.34E-06,0
Northeast,1991,July,5.84E-06,1.56E-06,1.06E-06,2.68E-06,1.66E-06,8.21E-07,2.54E-07,2.93E-07,4.10E-07,0,1.95E-08,1.76E-07,4.05E-06,3.15E-06,0
Northeast,1991,June,5.69E-06,1.29E-06,9.58E-07,2.54E-06,1.66E-06,8.99E-07,2.74E-07,1.95E-07,2.35E-07,0,0,5.86E-08,3.60E-06,3.30E-06,0
Northeast,1991,March,5.39E-06,1.37E-06,7.82E-07,2.54E-06,1.25E-06,9.19E-07,5.67E-07,2.15E-07,2.74E-07,0,1.95E-08,2.54E-07,3.64E-06,2.81E-06,0
Northeast,1991,May,5.53E-06,1.43E-06,8.40E-07,2.46E-06,1.78E-06,6.45E-07,2.74E-07,2.15E-07,4.10E-07,0,0,1.95E-07,3.40E-06,3.30E-06,0
Northeast,1991,November,4.87E-06,1.21E-06,9.38E-07,2.07E-06,1.33E-06,6.45E-07,3.13E-07,1.37E-07,3.52E-07,0,0,1.37E-07,3.07E-06,2.78E-06,0
Northeast,1991,October,5.39E-06,1.45E-06,1.04E-06,2.48E-06,1.54E-06,5.67E-07,3.13E-07,2.74E-07,3.91E-07,0,1.95E-08,1.56E-07,3.24E-06,3.36E-06,0
Northeast,1991,September,5.65E-06,1.43E-06,7.43E-07,2.50E-06,1.86E-06,8.01E-07,3.91E-07,2.15E-07,2.15E-07,0,3.91E-08,1.37E-07,3.58E-06,3.24E-06,0
Northeast,1992,April,4.92E-06,1.21E-06,9.52E-07,2.18E-06,1.40E-06,8.16E-07,1.94E-07,1.75E-07,2.92E-07,0,1.17E-07,1.17E-07,2.90E-06,2.92E-06,0
Northeast,1992,August,5.52E-06,1.07E-06,9.33E-07,2.62E-06,1.38E-06,6.61E-07,2.72E-07,2.33E-07,2.72E-07,0,7.77E-08,9.72E-08,3.46E-06,2.90E-06,0
Northeast,1992,December,5.33E-06,1.26E-06,1.07E-06,2.43E-06,1.44E-06,7.77E-07,2.72E-07,1.75E-07,2.72E-07,0,9.72E-08,7.77E-08,3.34E-06,3.07E-06,0
Northeast,1992,February,4.63E-06,1.40E-06,1.05E-06,2.04E-06,1.22E-06,7.19E-07,2.53E-07,1.55E-07,3.50E-07,0,3.89E-08,7.77E-08,3.38E-06,2.51E-06,0
Northeast,1992,January,5.11E-06,1.17E-06,6.80E-07,2.62E-06,1.63E-06,4.86E-07,2.92E-07,1.75E-07,2.53E-07,0,3.89E-08,1.36E-07,3.34E-06,2.74E-06,0
Northeast,1992,July,5.64E-06,1.63E-06,8.16E-07,2.78E-06,1.73E-06,9.91E-07,2.92E-07,1.94E-07,3.11E-07,0,3.89E-08,1.55E-07,3.81E-06,3.25E-06,0
Northeast,1992,June,4.96E-06,9.52E-07,9.52E-07,2.08E-06,1.32E-06,6.80E-07,2.72E-07,1.75E-07,2.92E-07,0,1.94E-08,2.14E-07,3.13E-06,2.55E-06,0
Northeast,1992,March,5.33E-06,1.24E-06,9.52E-07,2.51E-06,1.40E-06,7.58E-07,2.53E-07,2.53E-07,2.72E-07,0,3.89E-08,3.89E-08,3.38E-06,3.07E-06,0
Northeast,1992,May,5.35E-06,1.67E-06,1.01E-06,2.29E-06,1.71E-06,7.77E-07,3.30E-07,3.69E-07,2.53E-07,0,1.94E-08,1.17E-07,3.23E-06,3.60E-06,0
Northeast,1992,November,5.35E-06,1.28E-06,7.77E-07,2.47E-06,1.52E-06,7.97E-07,3.50E-07,1.94E-07,3.11E-07,0,3.89E-08,1.17E-07,3.13E-06,3.34E-06,0
Northeast,1992,October,5.05E-06,1.03E-06,6.61E-07,2.33E-06,1.46E-06,7.58E-07,4.28E-07,9.72E-08,2.33E-07,0,3.89E-08,1.17E-07,3.07E-06,2.86E-06,0
Northeast,1992,September,5.70E-06,1.24E-06,8.94E-07,2.66E-06,1.52E-06,7.00E-07,4.66E-07,2.14E-07,2.14E-07,0,0,1.94E-07,3.54E-06,3.17E-06,0
Northeast,1993,April,4.36E-06,1.02E-06,7.92E-07,2.09E-06,1.02E-06,7.34E-07,2.32E-07,1.16E-07,3.28E-07,0,1.16E-07,1.16E-07,2.84E-06,2.22E-06,0
Northeast,1993,August,6.03E-06,1.74E-06,1.04E-06,2.68E-06,1.97E-06,7.15E-07,4.64E-07,1.74E-07,3.86E-07,0,1.93E-08,1.35E-07,4.25E-06,3.32E-06,0
Northeast,1993,December,6.70E-06,1.58E-06,9.85E-07,2.72E-06,2.30E-06,1.02E-06,4.25E-07,7.73E-08,4.44E-07,0,1.93E-08,2.12E-07,4.40E-06,3.59E-06,0
Northeast,1993,February,4.36E-06,1.22E-06,8.50E-07,1.83E-06,1.39E-06,5.21E-07,2.32E-07,2.90E-07,2.90E-07,0,3.86E-08,9.66E-08,3.01E-06,2.39E-06,0
Northeast,1993,January,5.72E-06,1.51E-06,1.02E-06,2.74E-06,1.26E-06,1.04E-06,2.70E-07,1.93E-07,3.67E-07,0,3.86E-08,2.90E-07,3.57E-06,3.28E-06,0
Northeast,1993,July,6.16E-06,1.60E-06,1.12E-06,2.39E-06,1.91E-06,1.08E-06,3.48E-07,1.35E-07,4.44E-07,0,0,1.35E-07,4.00E-06,3.52E-06,0
Northeast,1993,June,4.92E-06,1.43E-06,7.92E-07,2.32E-06,1.55E-06,6.76E-07,2.12E-07,1.93E-07,2.51E-07,0,0,7.73E-08,3.44E-06,2.78E-06,0
Northeast,1993,March,4.77E-06,1.27E-06,8.88E-07,2.45E-06,1.02E-06,6.76E-07,3.09E-07,1.74E-07,2.90E-07,0,5.79E-08,7.73E-08,3.24E-06,2.67E-06,0
Northeast,1993,May,5.16E-06,1.45E-06,1.00E-06,2.36E-06,1.41E-06,6.18E-07,2.32E-07,2.51E-07,3.28E-07,0,5.79E-08,1.74E-07,3.26E-06,3.05E-06,0
Northeast,1993,November,5.47E-06,1.55E-06,8.69E-07,2.67E-06,1.47E-06,8.11E-07,4.06E-07,2.32E-07,2.12E-07,0,1.93E-08,1.55E-07,3.65E-06,3.09E-06,0
Northeast,1993,October,5.43E-06,1.04E-06,1.02E-06,2.78E-06,1.47E-06,5.21E-07,1.93E-07,5.79E-08,2.51E-07,0,0,1.16E-07,3.82E-06,2.47E-06,0
Northeast,1993,September,6.16E-06,1.22E-06,1.22E-06,3.07E-06,1.39E-06,6.18E-07,3.86E-07,1.93E-07,3.67E-07,0,0,9.66E-08,3.94E-06,3.24E-06,0
Northeast,1994,April,4.34E-06,1.33E-06,8.07E-07,2.23E-06,1.25E-06,4.80E-07,3.27E-07,1.73E-07,1.15E-07,0,0,1.15E-07,3.25E-06,2.27E-06,0
Northeast,1994,August,5.21E-06,1.17E-06,7.30E-07,2.44E-06,1.42E-06,5.19E-07,3.84E-07,2.11E-07,4.23E-07,0,0,2.88E-07,3.11E-06,2.98E-06,0
Northeast,1994,December,4.90E-06,1.33E-06,8.46E-07,1.75E-06,1.50E-06,8.84E-07,4.61E-07,2.11E-07,2.50E-07,0,0,1.35E-07,3.23E-06,2.84E-06,0
Northeast,1994,February,4.04E-06,1.19E-06,8.46E-07,1.77E-06,1.02E-06,5.57E-07,2.11E-07,2.31E-07,3.07E-07,0,0,9.61E-08,2.86E-06,2.19E-06,0
Northeast,1994,January,4.73E-06,1.02E-06,8.65E-07,2.17E-06,1.42E-06,6.15E-07,7.69E-08,1.15E-07,2.88E-07,0,0,3.84E-08,3.36E-06,2.29E-06,0
Northeast,1994,July,5.57E-06,1.44E-06,1.06E-06,2.52E-06,1.44E-06,9.03E-07,3.07E-07,1.35E-07,2.69E-07,0,1.92E-08,9.61E-08,3.57E-06,3.29E-06,0
Northeast,1994,June,5.34E-06,1.44E-06,7.88E-07,1.98E-06,1.75E-06,9.80E-07,2.69E-07,1.15E-07,3.84E-07,0,1.92E-08,1.15E-07,3.77E-06,2.84E-06,0
Northeast,1994,March,4.96E-06,1.25E-06,9.03E-07,2.34E-06,1.23E-06,5.96E-07,1.92E-07,2.69E-07,4.04E-07,0,1.92E-08,1.54E-07,3.11E-06,2.90E-06,0
Northeast,1994,May,4.21E-06,1.36E-06,6.73E-07,1.63E-06,1.56E-06,6.34E-07,3.07E-07,1.15E-07,3.84E-07,0,0,3.84E-08,2.92E-06,2.56E-06,0
Northeast,1994,November,4.40E-06,9.80E-07,7.88E-07,1.90E-06,1.46E-06,4.04E-07,3.65E-07,9.61E-08,2.31E-07,0,0,1.73E-07,2.96E-06,2.19E-06,0
Northeast,1994,October,4.25E-06,6.15E-07,6.92E-07,1.84E-06,1.13E-06,5.96E-07,2.31E-07,7.69E-08,2.31E-07,0,0,5.77E-08,2.82E-06,1.90E-06,0
Northeast,1994,September,4.36E-06,1.36E-06,9.80E-07,1.71E-06,1.33E-06,5.38E-07,2.69E-07,1.35E-07,4.04E-07,0,0,3.84E-08,2.58E-06,3.06E-06,0
Northeast,1995,April,3.75E-06,1.03E-06,6.89E-07,1.87E-06,9.37E-07,5.36E-07,2.68E-07,9.56E-08,1.72E-07,0,0,1.15E-07,2.75E-06,1.86E-06,0
Northeast,1995,August,4.67E-06,1.53E-06,7.27E-07,2.47E-06,1.43E-06,6.89E-07,2.87E-07,1.34E-07,4.59E-07,0,0,5.74E-08,3.33E-06,2.77E-06,0
Northeast,1995,December,4.44E-06,1.13E-06,7.08E-07,1.74E-06,1.32E-06,7.84E-07,3.25E-07,2.30E-07,2.49E-07,0,1.91E-08,5.74E-08,2.85E-06,2.58E-06,0
Northeast,1995,February,3.06E-06,1.26E-06,5.55E-07,1.26E-06,9.37E-07,6.12E-07,3.06E-07,1.72E-07,3.44E-07,0,0,1.53E-07,1.80E-06,2.35E-06,0
Northeast,1995,January,4.17E-06,1.38E-06,6.69E-07,1.97E-06,1.30E-06,4.59E-07,4.40E-07,1.91E-07,3.06E-07,0,0,2.68E-07,2.75E-06,2.52E-06,0
Northeast,1995,July,4.21E-06,1.24E-06,6.89E-07,1.70E-06,1.11E-06,8.03E-07,2.49E-07,2.49E-07,3.06E-07,0,0,7.65E-08,3.12E-06,2.24E-06,0
Northeast,1995,June,4.36E-06,9.56E-07,7.46E-07,1.51E-06,1.30E-06,5.16E-07,4.40E-07,1.34E-07,4.21E-07,0,0,5.74E-08,2.72E-06,2.49E-06,0
Northeast,1995,March,3.62E-06,1.09E-06,6.89E-07,1.65E-06,8.23E-07,4.97E-07,4.02E-07,2.10E-07,2.30E-07,0,0,3.83E-08,2.52E-06,2.10E-06,0
Northeast,1995,May,3.25E-06,8.99E-07,4.78E-07,1.40E-06,1.05E-06,5.36E-07,2.10E-07,7.65E-08,1.72E-07,0,0,3.83E-08,2.33E-06,1.74E-06,0
Northeast,1995,November,3.29E-06,1.01E-06,5.16E-07,1.36E-06,9.76E-07,4.40E-07,3.25E-07,1.34E-07,3.06E-07,0,0,1.34E-07,2.07E-06,2.10E-06,0
Northeast,1995,October,4.02E-06,9.95E-07,6.89E-07,1.95E-06,1.07E-06,5.93E-07,1.72E-07,9.56E-08,4.40E-07,0,0,3.83E-08,3.00E-06,1.89E-06,0
Northeast,1995,September,3.75E-06,1.28E-06,7.27E-07,1.74E-06,8.61E-07,7.27E-07,2.49E-07,1.91E-07,3.06E-07,0,1.91E-08,1.15E-07,2.81E-06,2.05E-06,0
Northeast,1996,April,3.22E-06,9.52E-07,6.47E-07,1.22E-06,1.01E-06,5.52E-07,2.29E-07,1.33E-07,1.33E-07,0,1.90E-08,5.71E-08,2.48E-06,1.58E-06,0
Northeast,1996,August,3.73E-06,9.33E-07,8.00E-07,1.66E-06,1.07E-06,4.95E-07,2.48E-07,1.14E-07,1.52E-07,0,0,5.71E-08,2.57E-06,2.00E-06,0
Northeast,1996,December,3.87E-06,1.14E-06,8.00E-07,1.69E-06,9.33E-07,6.09E-07,3.62E-07,1.14E-07,3.05E-07,0,0,1.14E-07,2.49E-06,2.34E-06,0
Northeast,1996,February,3.07E-06,8.57E-07,5.14E-07,1.52E-06,8.76E-07,3.62E-07,1.14E-07,1.33E-07,2.09E-07,0,0,0,2.19E-06,1.73E-06,0
Northeast,1996,January,3.45E-06,8.95E-07,6.28E-07,1.47E-06,8.00E-07,5.71E-07,3.05E-07,1.90E-07,2.29E-07,0,0,3.81E-08,2.42E-06,1.92E-06,0
Northeast,1996,July,4.02E-06,8.76E-07,6.86E-07,1.94E-06,1.05E-06,4.38E-07,2.86E-07,1.90E-07,1.33E-07,0,0,1.90E-08,2.82E-06,1.96E-06,0
Northeast,1996,June,3.94E-06,1.05E-06,7.81E-07,1.58E-06,1.16E-06,7.24E-07,2.86E-07,1.52E-07,1.14E-07,0,0,1.33E-07,2.80E-06,2.04E-06,0
